
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
10554 924 Активен Не_активен Не_активен 918 6
10557 924 Активен Не_активен Не_активен 918 6
10560 924 Активен Не_активен Не_активен 918 6
10563 925 Не_активен Активен Не_активен 919 6
10566 925 Не_активен Активен Не_активен 919 6
10569 925 Не_активен Активен Не_активен 919 6
10572 925 Не_активен Активен Не_активен 919 6
10575 926 Не_активен Не_активен Активен 920 6
10578 926 Не_активен Не_активен Активен 920 6
10581 926 Не_активен Не_активен Активен 920 6
10584 926 Не_активен Не_активен Активен 920 6
10587 927 Активен Не_активен Не_активен 921 6
10590 927 Активен Не_активен Не_активен 921 6
10593 927 Активен Не_активен Не_активен 921 6
10596 927 Активен Не_активен Не_активен 921 6
10599 927 Активен Не_активен Не_активен 921 6
10602 928 Не_активен Активен Не_активен 922 6
10605 928 Не_активен Активен Не_активен 922 6
10608 928 Не_активен Активен Не_активен 922 6
10611 928 Не_активен Активен Не_активен 922 6
10614 929 Не_активен Не_активен Активен 923 6
10617 929 Не_активен Не_активен Активен 923 6
10620 929 Не_активен Не_активен Активен 923 6
10623 929 Не_активен Не_активен Активен 923 6
10626 930 Активен Не_активен Не_активен 924 6
10629 930 Активен Не_активен Не_активен 924 6
10632 930 Активен Не_активен Не_активен 924 6
10635 930 Активен Не_активен Не_активен 924 6
10638 931 Не_активен Активен Не_активен 925 6
10641 931 Не_активен Активен Не_активен 925 6
10644 931 Не_активен Активен Не_активен 925 6
10647 931 Не_активен Активен Не_активен 925 6
10650 932 Не_активен Не_активен Активен 926 6
10653 932 Не_активен Не_активен Активен 926 6
10656 932 Не_активен Не_активен Активен 926 6
10659 932 Не_активен Не_активен Активен 926 6
10662 932 Не_активен Не_активен Активен 926 6
10665 933 Активен Не_активен Не_активен 927 6
10668 933 Активен Не_активен Не_активен 927 6
10671 933 Активен Не_активен Не_активен 927 6
10674 933 Активен Не_активен Не_активен 927 6
10677 934 Не_активен Активен Не_активен 928 6
10680 934 Не_активен Активен Не_активен 928 6
10683 934 Не_активен Активен Не_активен 928 6
10686 934 Не_активен Активен Не_активен 928 6
10689 935 Не_активен Не_активен Активен 929 6
10692 935 Не_активен Не_активен Активен 929 6
10695 935 Не_активен Не_активен Активен 929 6
10698 935 Не_активен Не_активен Активен 929 6
10701 936 Активен Не_активен Не_активен 930 6
10704 936 Активен Не_активен Не_активен 930 6
10707 936 Активен Не_активен Не_активен 930 6
10710 936 Активен Не_активен Не_активен 930 6
10713 937 Не_активен Активен Не_активен 931 6
10716 937 Не_активен Активен Не_активен 931 6
10719 937 Не_активен Активен Не_активен 931 6
10722 937 Не_активен Активен Не_активен 931 6
10725 938 Не_активен Не_активен Активен 932 6
10728 938 Не_активен Не_активен Активен 932 6
10731 938 Не_активен Не_активен Активен 932 6
10734 938 Не_активен Не_активен Активен 932 6
10737 938 Не_активен Не_активен Активен 932 6
10740 939 Активен Не_активен Не_активен 933 6
10743 939 Активен Не_активен Не_активен 933 6
10746 939 Активен Не_активен Не_активен 933 6
10749 939 Активен Не_активен Не_активен 933 6
10752 940 Не_активен Активен Не_активен 934 6
10755 940 Не_активен Активен Не_активен 934 6
10758 940 Не_активен Активен Не_активен 934 6
10761 940 Не_активен Активен Не_активен 934 6
10764 941 Не_активен Не_активен Активен 935 6
10767 941 Не_активен Не_активен Активен 935 6
10770 941 Не_активен Не_активен Активен 935 6
10773 941 Не_активен Не_активен Активен 935 6
10776 942 Активен Не_активен Не_активен 936 6
10779 942 Активен Не_активен Не_активен 936 6
10782 942 Активен Не_активен Не_активен 936 6
10785 942 Активен Не_активен Не_активен 936 6
10788 943 Не_активен Активен Не_активен 937 6
10791 943 Не_активен Активен Не_активен 937 6
10794 943 Не_активен Активен Не_активен 937 6
10797 943 Не_активен Активен Не_активен 937 6
10800 944 Не_активен Не_активен Активен 938 6
10803 944 Не_активен Не_активен Активен 938 6
10806 944 Не_активен Не_активен Активен 938 6
10809 944 Не_активен Не_активен Активен 938 6
10812 944 Не_активен Не_активен Активен 938 6
10815 945 Активен Не_активен Не_активен 939 6
10818 945 Активен Не_активен Не_активен 939 6
10821 945 Активен Не_активен Не_активен 939 6
10824 945 Активен Не_активен Не_активен 939 6
10827 946 Не_активен Активен Не_активен 940 6
10830 946 Не_активен Активен Не_активен 940 6
10833 946 Не_активен Активен Не_активен 940 6
10836 946 Не_активен Активен Не_активен 940 6
10839 947 Не_активен Не_активен Активен 941 6
10842 947 Не_активен Не_активен Активен 941 6
10845 947 Не_активен Не_активен Активен 941 6
10848 947 Не_активен Не_активен Активен 941 6
10851 948 Активен Не_активен Не_активен 942 6
10854 948 Активен Не_активен Не_активен 942 6
10857 948 Активен Не_активен Не_активен 942 6
10860 948 Активен Не_активен Не_активен 942 6
10863 949 Не_активен Активен Не_активен 943 6
10866 949 Не_активен Активен Не_активен 943 6
10869 949 Не_активен Активен Не_активен 943 6
10872 949 Не_активен Активен Не_активен 943 6
10875 950 Не_активен Не_активен Активен 944 6
10878 950 Не_активен Не_активен Активен 944 6
10881 950 Не_активен Не_активен Активен 944 6
10884 950 Не_активен Не_активен Активен 944 6
10887 951 Активен Не_активен Не_активен 945 6
10890 951 Активен Не_активен Не_активен 945 6
10893 951 Активен Не_активен Не_активен 945 6
10896 951 Активен Не_активен Не_активен 945 6
10899 952 Не_активен Активен Не_активен 946 6
10902 952 Не_активен Активен Не_активен 946 6
10905 952 Не_активен Активен Не_активен 946 6
10908 952 Не_активен Активен Не_активен 946 6
10911 953 Не_активен Не_активен Активен 947 6
10914 953 Не_активен Не_активен Активен 947 6
10917 953 Не_активен Не_активен Активен 947 6
10920 953 Не_активен Не_активен Активен 947 6
10923 954 Активен Не_активен Не_активен 948 6
10926 954 Активен Не_активен Не_активен 948 6
10929 954 Активен Не_активен Не_активен 948 6
10932 954 Активен Не_активен Не_активен 948 6
10935 955 Не_активен Активен Не_активен 949 6
10938 955 Не_активен Активен Не_активен 949 6
10941 955 Не_активен Активен Не_активен 949 6
10944 955 Не_активен Активен Не_активен 949 6
10947 956 Не_активен Не_активен Активен 950 6
10950 956 Не_активен Не_активен Активен 950 6
10953 956 Не_активен Не_активен Активен 950 6
10956 956 Не_активен Не_активен Активен 950 6
10959 957 Активен Не_активен Не_активен 951 6
10962 957 Активен Не_активен Не_активен 951 6
10965 957 Активен Не_активен Не_активен 951 6
10968 957 Активен Не_активен Не_активен 951 6
10971 958 Не_активен Активен Не_активен 952 6
10974 958 Не_активен Активен Не_активен 952 6
10977 958 Не_активен Активен Не_активен 952 6
10980 958 Не_активен Активен Не_активен 952 6
10983 959 Не_активен Не_активен Активен 953 6
10986 959 Не_активен Не_активен Активен 953 6
10989 959 Не_активен Не_активен Активен 953 6
10992 959 Не_активен Не_активен Активен 953 6
10995 960 Активен Не_активен Не_активен 954 6
10998 960 Активен Не_активен Не_активен 954 6
11001 960 Активен Не_активен Не_активен 954 6
11004 960 Активен Не_активен Не_активен 954 6
11007 961 Не_активен Активен Не_активен 955 6
11010 961 Не_активен Активен Не_активен 955 6
11013 961 Не_активен Активен Не_активен 955 6
11016 961 Не_активен Активен Не_активен 955 6
11019 962 Не_активен Не_активен Активен 956 6
11022 962 Не_активен Не_активен Активен 956 6
11025 962 Не_активен Не_активен Активен 956 6
11028 962 Не_активен Не_активен Активен 956 6
11031 963 Активен Не_активен Не_активен 957 6
11034 963 Активен Не_активен Не_активен 957 6
11037 963 Активен Не_активен Не_активен 957 6
11040 963 Активен Не_активен Не_активен 957 6
11043 963 Активен Не_активен Не_активен 957 6
11046 964 Не_активен Активен Не_активен 958 6
11049 964 Не_активен Активен Не_активен 958 6
11052 964 Не_активен Активен Не_активен 958 6
11055 964 Не_активен Активен Не_активен 958 6
11058 965 Не_активен Не_активен Активен 959 6
11061 965 Не_активен Не_активен Активен 959 6
11064 965 Не_активен Не_активен Активен 959 6
11067 965 Не_активен Не_активен Активен 959 6
11070 965 Не_активен Не_активен Активен 959 6
11073 966 Активен Не_активен Не_активен 960 6
11076 966 Активен Не_активен Не_активен 960 6
11079 966 Активен Не_активен Не_активен 960 6
11082 966 Активен Не_активен Не_активен 960 6
11085 967 Не_активен Активен Не_активен 961 6
11088 967 Не_активен Активен Не_активен 961 6
11091 967 Не_активен Активен Не_активен 961 6
11094 967 Не_активен Активен Не_активен 961 6
11097 968 Не_активен Не_активен Активен 962 6
11100 968 Не_активен Не_активен Активен 962 6
11103 968 Не_активен Не_активен Активен 962 6
11106 968 Не_активен Не_активен Активен 962 6
11109 969 Активен Не_активен Не_активен 963 6
11112 969 Активен Не_активен Не_активен 963 6
11115 969 Активен Не_активен Не_активен 963 6
11118 969 Активен Не_активен Не_активен 963 6
11121 969 Активен Не_активен Не_активен 963 6
11124 970 Не_активен Активен Не_активен 964 6
11127 970 Не_активен Активен Не_активен 964 6
11130 970 Не_активен Активен Не_активен 964 6
11133 970 Не_активен Активен Не_активен 964 6
11136 970 Не_активен Активен Не_активен 964 6
11139 971 Не_активен Не_активен Активен 965 6
11142 971 Не_активен Не_активен Активен 965 6
11145 971 Не_активен Не_активен Активен 965 6
11148 971 Не_активен Не_активен Активен 965 6
11151 972 Активен Не_активен Не_активен 966 6
11154 972 Активен Не_активен Не_активен 966 6
11157 972 Активен Не_активен Не_активен 966 6
11160 972 Активен Не_активен Не_активен 966 6
11163 973 Не_активен Активен Не_активен 967 6
11166 973 Не_активен Активен Не_активен 967 6
11169 973 Не_активен Активен Не_активен 967 6
11172 973 Не_активен Активен Не_активен 967 6
11175 974 Не_активен Не_активен Активен 968 6
11178 974 Не_активен Не_активен Активен 968 6
11181 974 Не_активен Не_активен Активен 968 6
11184 974 Не_активен Не_активен Активен 968 6
11187 974 Не_активен Не_активен Активен 968 6
11190 975 Активен Не_активен Не_активен 969 6
11193 975 Активен Не_активен Не_активен 969 6
11196 975 Активен Не_активен Не_активен 969 6
11199 975 Активен Не_активен Не_активен 969 6
11202 976 Не_активен Активен Не_активен 970 6
11205 976 Не_активен Активен Не_активен 970 6
11208 976 Не_активен Активен Не_активен 970 6
11211 976 Не_активен Активен Не_активен 970 6
11214 977 Не_активен Не_активен Активен 971 6
11217 977 Не_активен Не_активен Активен 971 6
11220 977 Не_активен Не_активен Активен 971 6
11223 977 Не_активен Не_активен Активен 971 6
11226 977 Не_активен Не_активен Активен 971 6
11229 978 Активен Не_активен Не_активен 972 6
11232 978 Активен Не_активен Не_активен 972 6
11235 978 Активен Не_активен Не_активен 972 6
11238 978 Активен Не_активен Не_активен 972 6
11241 979 Не_активен Активен Не_активен 973 6
11244 979 Не_активен Активен Не_активен 973 6
11247 979 Не_активен Активен Не_активен 973 6
11250 979 Не_активен Активен Не_активен 973 6
11253 980 Не_активен Не_активен Активен 974 6
11256 980 Не_активен Не_активен Активен 974 6
11259 980 Не_активен Не_активен Активен 974 6
11262 980 Не_активен Не_активен Активен 974 6
11265 981 Активен Не_активен Не_активен 975 6
11268 981 Активен Не_активен Не_активен 975 6
11271 981 Активен Не_активен Не_активен 975 6
11274 981 Активен Не_активен Не_активен 975 6
11277 982 Не_активен Активен Не_активен 976 6
11280 982 Не_активен Активен Не_активен 976 6
11283 982 Не_активен Активен Не_активен 976 6
11286 982 Не_активен Активен Не_активен 976 6
11289 982 Не_активен Активен Не_активен 976 6
11292 983 Не_активен Не_активен Активен 977 6
11295 983 Не_активен Не_активен Активен 977 6
11298 983 Не_активен Не_активен Активен 977 6
11301 983 Не_активен Не_активен Активен 977 6
11304 984 Активен Не_активен Не_активен 978 6
11307 984 Активен Не_активен Не_активен 978 6
11310 984 Активен Не_активен Не_активен 978 6
11313 984 Активен Не_активен Не_активен 978 6
11316 984 Активен Не_активен Не_активен 978 6
11319 985 Не_активен Активен Не_активен 979 6
11322 985 Не_активен Активен Не_активен 979 6
11325 985 Не_активен Активен Не_активен 979 6
11328 985 Не_активен Активен Не_активен 979 6
11331 986 Не_активен Не_активен Активен 980 6
11334 986 Не_активен Не_активен Активен 980 6
11337 986 Не_активен Не_активен Активен 980 6
11340 986 Не_активен Не_активен Активен 980 6
11343 986 Не_активен Не_активен Активен 980 6
11346 987 Активен Не_активен Не_активен 981 6
11349 987 Активен Не_активен Не_активен 981 6
11352 987 Активен Не_активен Не_активен 981 6
11355 987 Активен Не_активен Не_активен 981 6
11358 988 Не_активен Активен Не_активен 982 6
11361 988 Не_активен Активен Не_активен 982 6
11364 988 Не_активен Активен Не_активен 982 6
11367 988 Не_активен Активен Не_активен 982 6
11370 988 Не_активен Активен Не_активен 982 6
11373 989 Не_активен Не_активен Активен 983 6
11376 989 Не_активен Не_активен Активен 983 6
11379 989 Не_активен Не_активен Активен 983 6
11382 989 Не_активен Не_активен Активен 983 6
11385 990 Активен Не_активен Не_активен 984 6
11388 990 Активен Не_активен Не_активен 984 6
11391 990 Активен Не_активен Не_активен 984 6
11394 990 Активен Не_активен Не_активен 984 6
11397 991 Не_активен Активен Не_активен 985 6
11400 991 Не_активен Активен Не_активен 985 6
11403 991 Не_активен Активен Не_активен 985 6
11406 991 Не_активен Активен Не_активен 985 6
11409 992 Не_активен Не_активен Активен 986 6
11412 992 Не_активен Не_активен Активен 986 6
11415 992 Не_активен Не_активен Активен 986 6
11418 992 Не_активен Не_активен Активен 986 6
11421 993 Активен Не_активен Не_активен 987 6
11424 993 Активен Не_активен Не_активен 987 6
11427 993 Активен Не_активен Не_активен 987 6
11430 993 Активен Не_активен Не_активен 987 6
11433 994 Не_активен Активен Не_активен 988 6
11436 994 Не_активен Активен Не_активен 988 6
11439 994 Не_активен Активен Не_активен 988 6
11442 994 Не_активен Активен Не_активен 988 6
11445 994 Не_активен Активен Не_активен 988 6
11448 995 Не_активен Не_активен Активен 989 6
11451 995 Не_активен Не_активен Активен 989 6
11454 995 Не_активен Не_активен Активен 989 6
11457 995 Не_активен Не_активен Активен 989 6
11460 996 Активен Не_активен Не_активен 990 6
11463 996 Активен Не_активен Не_активен 990 6
11466 996 Активен Не_активен Не_активен 990 6
11469 996 Активен Не_активен Не_активен 990 6
11472 997 Не_активен Активен Не_активен 991 6
11475 997 Не_активен Активен Не_активен 991 6
11478 997 Не_активен Активен Не_активен 991 6
11481 997 Не_активен Активен Не_активен 991 6
11484 998 Не_активен Не_активен Активен 992 6
11487 998 Не_активен Не_активен Активен 992 6
11490 998 Не_активен Не_активен Активен 992 6
11493 998 Не_активен Не_активен Активен 992 6
11496 999 Активен Не_активен Не_активен 993 6
11499 999 Активен Не_активен Не_активен 993 6
11502 999 Активен Не_активен Не_активен 993 6
11505 999 Активен Не_активен Не_активен 993 6
11508 1000 Не_активен Активен Не_активен 994 6
11511 1000 Не_активен Активен Не_активен 994 6
11514 1000 Не_активен Активен Не_активен 994 6
11517 1000 Не_активен Активен Не_активен 994 6
11520 1001 Не_активен Не_активен Активен 995 6
11523 1001 Не_активен Не_активен Активен 995 6
11526 1001 Не_активен Не_активен Активен 995 6
11529 1001 Не_активен Не_активен Активен 995 6
11532 1001 Не_активен Не_активен Активен 995 6
11535 1002 Активен Не_активен Не_активен 996 6
11538 1002 Активен Не_активен Не_активен 996 6
11541 1002 Активен Не_активен Не_активен 996 6
11544 1002 Активен Не_активен Не_активен 996 6
11547 1003 Не_активен Активен Не_активен 997 6
11550 1003 Не_активен Активен Не_активен 997 6
11553 1003 Не_активен Активен Не_активен 997 6
11556 1003 Не_активен Активен Не_активен 997 6
11559 1004 Не_активен Не_активен Активен 998 6
11562 1004 Не_активен Не_активен Активен 998 6
11565 1004 Не_активен Не_активен Активен 998 6
11568 1004 Не_активен Не_активен Активен 998 6
11571 1005 Активен Не_активен Не_активен 999 6
11574 1005 Активен Не_активен Не_активен 999 6
11577 1005 Активен Не_активен Не_активен 999 6
11580 1005 Активен Не_активен Не_активен 999 6
11583 1006 Не_активен Активен Не_активен 1000 6
11586 1006 Не_активен Активен Не_активен 1000 6
11589 1006 Не_активен Активен Не_активен 1000 6
11592 1006 Не_активен Активен Не_активен 1000 6
11595 1007 Не_активен Не_активен Активен 1001 6
11598 1007 Не_активен Не_активен Активен 1001 6
11601 1007 Не_активен Не_активен Активен 1001 6
11604 1007 Не_активен Не_активен Активен 1001 6
11607 1008 Активен Не_активен Не_активен 1002 6
11610 1008 Активен Не_активен Не_активен 1002 6
11613 1008 Активен Не_активен Не_активен 1002 6
11616 1008 Активен Не_активен Не_активен 1002 6
11619 1009 Не_активен Активен Не_активен 1003 6
11622 1009 Не_активен Активен Не_активен 1003 6
11625 1009 Не_активен Активен Не_активен 1003 6
11628 1009 Не_активен Активен Не_активен 1003 6
11631 1010 Не_активен Не_активен Активен 1004 6
11634 1010 Не_активен Не_активен Активен 1004 6
11637 1010 Не_активен Не_активен Активен 1004 6
11640 1010 Не_активен Не_активен Активен 1004 6
11643 1010 Не_активен Не_активен Активен 1004 6
11646 1011 Активен Не_активен Не_активен 1005 6
11649 1011 Активен Не_активен Не_активен 1005 6
11652 1011 Активен Не_активен Не_активен 1005 6
11655 1011 Активен Не_активен Не_активен 1005 6
11658 1012 Не_активен Активен Не_активен 1006 6
11661 1012 Не_активен Активен Не_активен 1006 6
11664 1012 Не_активен Активен Не_активен 1006 6
11667 1012 Не_активен Активен Не_активен 1006 6
11670 1013 Не_активен Не_активен Активен 1007 6
11673 1013 Не_активен Не_активен Активен 1007 6
11676 1013 Не_активен Не_активен Активен 1007 6
11679 1013 Не_активен Не_активен Активен 1007 6
11682 1014 Активен Не_активен Не_активен 1008 6
11685 1014 Активен Не_активен Не_активен 1008 6
11688 1014 Активен Не_активен Не_активен 1008 6
11691 1014 Активен Не_активен Не_активен 1008 6
11694 1015 Не_активен Активен Не_активен 1009 6
11697 1015 Не_активен Активен Не_активен 1009 6
11700 1015 Не_активен Активен Не_активен 1009 6
11703 1015 Не_активен Активен Не_активен 1009 6
11706 1016 Не_активен Не_активен Активен 1010 6
11709 1016 Не_активен Не_активен Активен 1010 6
11712 1016 Не_активен Не_активен Активен 1010 6
11715 1016 Не_активен Не_активен Активен 1010 6
11718 1017 Активен Не_активен Не_активен 1011 6
11721 1017 Активен Не_активен Не_активен 1011 6
11724 1017 Активен Не_активен Не_активен 1011 6
11727 1017 Активен Не_активен Не_активен 1011 6
11730 1017 Активен Не_активен Не_активен 1011 6
11733 1018 Не_активен Активен Не_активен 1012 6
11736 1018 Не_активен Активен Не_активен 1012 6
11739 1018 Не_активен Активен Не_активен 1012 6
11742 1018 Не_активен Активен Не_активен 1012 6
11745 1018 Не_активен Активен Не_активен 1012 6
11748 1019 Не_активен Не_активен Активен 1013 6
11751 1019 Не_активен Не_активен Активен 1013 6
11754 1019 Не_активен Не_активен Активен 1013 6
11757 1019 Не_активен Не_активен Активен 1013 6
11760 1020 Активен Не_активен Не_активен 1014 6
11763 1020 Активен Не_активен Не_активен 1014 6
11766 1020 Активен Не_активен Не_активен 1014 6
11769 1020 Активен Не_активен Не_активен 1014 6
11772 1021 Не_активен Активен Не_активен 1015 6
11775 1021 Не_активен Активен Не_активен 1015 6
11778 1021 Не_активен Активен Не_активен 1015 6
11781 1021 Не_активен Активен Не_активен 1015 6
11784 1021 Не_активен Активен Не_активен 1015 6
11787 1022 Не_активен Не_активен Активен 1016 6
11790 1022 Не_активен Не_активен Активен 1016 6
11793 1022 Не_активен Не_активен Активен 1016 6
11796 1022 Не_активен Не_активен Активен 1016 6
11799 1023 Активен Не_активен Не_активен 1017 6
11802 1023 Активен Не_активен Не_активен 1017 6
11805 1023 Активен Не_активен Не_активен 1017 6
11808 1023 Активен Не_активен Не_активен 1017 6
11811 1024 Не_активен Активен Не_активен 1018 6
11814 1024 Не_активен Активен Не_активен 1018 6
11817 1024 Не_активен Активен Не_активен 1018 6
11820 1024 Не_активен Активен Не_активен 1018 6
11823 1025 Не_активен Не_активен Активен 1019 6
11826 1025 Не_активен Не_активен Активен 1019 6
11829 1025 Не_активен Не_активен Активен 1019 6
11832 1025 Не_активен Не_активен Активен 1019 6
11835 1025 Не_активен Не_активен Активен 1019 6
11838 1026 Активен Не_активен Не_активен 1020 6
11841 1026 Активен Не_активен Не_активен 1020 6
11844 1026 Активен Не_активен Не_активен 1020 6
11847 1026 Активен Не_активен Не_активен 1020 6
11850 1027 Не_активен Активен Не_активен 1021 6
11853 1027 Не_активен Активен Не_активен 1021 6
11856 1027 Не_активен Активен Не_активен 1021 6
11859 1027 Не_активен Активен Не_активен 1021 6
11862 1027 Не_активен Активен Не_активен 1021 6
11865 1028 Не_активен Не_активен Активен 1022 6
11868 1028 Не_активен Не_активен Активен 1022 6
11871 1028 Не_активен Не_активен Активен 1022 6
11874 1028 Не_активен Не_активен Активен 1022 6
11877 1028 Не_активен Не_активен Активен 1022 6
11880 1029 Активен Не_активен Не_активен 1023 6
11883 1029 Активен Не_активен Не_активен 1023 6
11886 1029 Активен Не_активен Не_активен 1023 6
11889 1029 Активен Не_активен Не_активен 1023 6
11892 1030 Не_активен Активен Не_активен 1024 6
11895 1030 Не_активен Активен Не_активен 1024 6
11898 1030 Не_активен Активен Не_активен 1024 6
11901 1030 Не_активен Активен Не_активен 1024 6
11904 1031 Не_активен Не_активен Активен 1025 6
11907 1031 Не_активен Не_активен Активен 1025 6
11910 1031 Не_активен Не_активен Активен 1025 6
11913 1031 Не_активен Не_активен Активен 1025 6
11916 1032 Активен Не_активен Не_активен 1026 6
11919 1032 Активен Не_активен Не_активен 1026 6
11922 1032 Активен Не_активен Не_активен 1026 6
11925 1032 Активен Не_активен Не_активен 1026 6
11928 1033 Не_активен Активен Не_активен 1027 6
11931 1033 Не_активен Активен Не_активен 1027 6
11934 1033 Не_активен Активен Не_активен 1027 6
11937 1033 Не_активен Активен Не_активен 1027 6
11940 1034 Не_активен Не_активен Активен 1028 6
11943 1034 Не_активен Не_активен Активен 1028 6
11946 1034 Не_активен Не_активен Активен 1028 6
11949 1034 Не_активен Не_активен Активен 1028 6
11952 1035 Активен Не_активен Не_активен 1029 6
11955 1035 Активен Не_активен Не_активен 1029 6
11958 1035 Активен Не_активен Не_активен 1029 6
11961 1035 Активен Не_активен Не_активен 1029 6
11964 1036 Не_активен Активен Не_активен 1030 6
11967 1036 Не_активен Активен Не_активен 1030 6
11970 1036 Не_активен Активен Не_активен 1030 6
11973 1036 Не_активен Активен Не_активен 1030 6
11976 1037 Не_активен Не_активен Активен 1031 6
11979 1037 Не_активен Не_активен Активен 1031 6
11982 1037 Не_активен Не_активен Активен 1031 6
11985 1037 Не_активен Не_активен Активен 1031 6
11988 1038 Активен Не_активен Не_активен 1032 6
11991 1038 Активен Не_активен Не_активен 1032 6
11994 1038 Активен Не_активен Не_активен 1032 6
11997 1039 Не_активен Активен Не_активен 1033 6
12000 1039 Не_активен Активен Не_активен 1033 6
12003 1039 Не_активен Активен Не_активен 1033 6
12006 1039 Не_активен Активен Не_активен 1033 6
12009 1040 Не_активен Не_активен Активен 1034 6
12012 1040 Не_активен Не_активен Активен 1034 6
12015 1040 Не_активен Не_активен Активен 1034 6
12018 1041 Активен Не_активен Не_активен 1035 6
12021 1041 Активен Не_активен Не_активен 1035 6
12024 1041 Активен Не_активен Не_активен 1035 6
12027 1041 Активен Не_активен Не_активен 1035 6
12030 1042 Не_активен Активен Не_активен 1036 6
12033 1042 Не_активен Активен Не_активен 1036 6
12036 1042 Не_активен Активен Не_активен 1036 6
12039 1042 Не_активен Активен Не_активен 1036 6
12042 1043 Не_активен Не_активен Активен 1037 6
12045 1043 Не_активен Не_активен Активен 1037 6
12048 1043 Не_активен Не_активен Активен 1037 6
12051 1043 Не_активен Не_активен Активен 1037 6
12054 1044 Активен Не_активен Не_активен 1038 6
12057 1044 Активен Не_активен Не_активен 1038 6
12060 1044 Активен Не_активен Не_активен 1038 6
12063 1044 Активен Не_активен Не_активен 1038 6
12066 1045 Не_активен Активен Не_активен 1039 6
12069 1045 Не_активен Активен Не_активен 1039 6
12072 1045 Не_активен Активен Не_активен 1039 6
12075 1045 Не_активен Активен Не_активен 1039 6
12078 1046 Не_активен Не_активен Активен 1040 6
12081 1046 Не_активен Не_активен Активен 1040 6
12084 1046 Не_активен Не_активен Активен 1040 6
12087 1046 Не_активен Не_активен Активен 1040 6
12090 1047 Активен Не_активен Не_активен 1041 6
12093 1047 Активен Не_активен Не_активен 1041 6
12096 1047 Активен Не_активен Не_активен 1041 6
12099 1047 Активен Не_активен Не_активен 1041 6
12102 1048 Не_активен Активен Не_активен 1042 6
12105 1048 Не_активен Активен Не_активен 1042 6
12108 1048 Не_активен Активен Не_активен 1042 6
12111 1048 Не_активен Активен Не_активен 1042 6
12114 1049 Не_активен Не_активен Активен 1043 6
12117 1049 Не_активен Не_активен Активен 1043 6
12120 1049 Не_активен Не_активен Активен 1043 6
12123 1049 Не_активен Не_активен Активен 1043 6
12126 1050 Активен Не_активен Не_активен 1044 6
12129 1050 Активен Не_активен Не_активен 1044 6
12132 1050 Активен Не_активен Не_активен 1044 6
12135 1050 Активен Не_активен Не_активен 1044 6
12138 1051 Не_активен Активен Не_активен 1045 6
12141 1051 Не_активен Активен Не_активен 1045 6
12144 1051 Не_активен Активен Не_активен 1045 6
12147 1051 Не_активен Активен Не_активен 1045 6
12150 1052 Не_активен Не_активен Активен 1046 6
12153 1052 Не_активен Не_активен Активен 1046 6
12156 1052 Не_активен Не_активен Активен 1046 6
12159 1052 Не_активен Не_активен Активен 1046 6
12162 1053 Активен Не_активен Не_активен 1047 6
12165 1053 Активен Не_активен Не_активен 1047 6
12168 1053 Активен Не_активен Не_активен 1047 6
12171 1053 Активен Не_активен Не_активен 1047 6
12174 1054 Не_активен Активен Не_активен 1048 6
12177 1054 Не_активен Активен Не_активен 1048 6
12180 1054 Не_активен Активен Не_активен 1048 6
12183 1054 Не_активен Активен Не_активен 1048 6
12186 1055 Не_активен Не_активен Активен 1049 6
12189 1055 Не_активен Не_активен Активен 1049 6
12192 1055 Не_активен Не_активен Активен 1049 6
12195 1055 Не_активен Не_активен Активен 1049 6
12198 1056 Активен Не_активен Не_активен 1050 6
12201 1056 Активен Не_активен Не_активен 1050 6
12204 1056 Активен Не_активен Не_активен 1050 6
12207 1056 Активен Не_активен Не_активен 1050 6
12210 1057 Не_активен Активен Не_активен 1051 6
12213 1057 Не_активен Активен Не_активен 1051 6
12216 1057 Не_активен Активен Не_активен 1051 6
12219 1057 Не_активен Активен Не_активен 1051 6
12222 1058 Не_активен Не_активен Активен 1052 6
12225 1058 Не_активен Не_активен Активен 1052 6
12228 1058 Не_активен Не_активен Активен 1052 6
12231 1058 Не_активен Не_активен Активен 1052 6
12234 1059 Активен Не_активен Не_активен 1053 6
12237 1059 Активен Не_активен Не_активен 1053 6
12240 1059 Активен Не_активен Не_активен 1053 6
12243 1059 Активен Не_активен Не_активен 1053 6
12246 1060 Не_активен Активен Не_активен 1054 6
12249 1060 Не_активен Активен Не_активен 1054 6
12252 1060 Не_активен Активен Не_активен 1054 6
12255 1060 Не_активен Активен Не_активен 1054 6
12258 1060 Не_активен Активен Не_активен 1054 6
12261 1061 Не_активен Не_активен Активен 1055 6
12264 1061 Не_активен Не_активен Активен 1055 6
12267 1061 Не_активен Не_активен Активен 1055 6
12270 1061 Не_активен Не_активен Активен 1055 6
12273 1062 Активен Не_активен Не_активен 1056 6
12276 1062 Активен Не_активен Не_активен 1056 6
12279 1062 Активен Не_активен Не_активен 1056 6
12282 1062 Активен Не_активен Не_активен 1056 6
12285 1063 Не_активен Активен Не_активен 1057 6
12288 1063 Не_активен Активен Не_активен 1057 6
12291 1063 Не_активен Активен Не_активен 1057 6
12294 1063 Не_активен Активен Не_активен 1057 6
12297 1064 Не_активен Не_активен Активен 1058 6
12300 1064 Не_активен Не_активен Активен 1058 6
