
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
27144 1308 Активен Не_активен Не_активен 1300 8
27147 1308 Активен Не_активен Не_активен 1300 8
27150 1308 Активен Не_активен Не_активен 1300 8
27153 1308 Активен Не_активен Не_активен 1300 8
27156 1308 Активен Не_активен Не_активен 1300 8
27159 1308 Активен Не_активен Не_активен 1300 8
27162 1308 Активен Не_активен Не_активен 1300 8
27165 1309 Не_активен Активен Не_активен 1301 8
27168 1309 Не_активен Активен Не_активен 1301 8
27171 1309 Не_активен Активен Не_активен 1301 8
27174 1309 Не_активен Активен Не_активен 1301 8
27177 1309 Не_активен Активен Не_активен 1301 8
27180 1309 Не_активен Активен Не_активен 1301 8
27183 1309 Не_активен Активен Не_активен 1301 8
27186 1310 Не_активен Не_активен Активен 1302 8
27189 1310 Не_активен Не_активен Активен 1302 8
27192 1310 Не_активен Не_активен Активен 1302 8
27195 1310 Не_активен Не_активен Активен 1302 8
27198 1310 Не_активен Не_активен Активен 1302 8
27201 1310 Не_активен Не_активен Активен 1302 8
27204 1310 Не_активен Не_активен Активен 1302 8
27207 1311 Активен Не_активен Не_активен 1303 8
27210 1311 Активен Не_активен Не_активен 1303 8
27213 1311 Активен Не_активен Не_активен 1303 8
27216 1311 Активен Не_активен Не_активен 1303 8
27219 1311 Активен Не_активен Не_активен 1303 8
27222 1311 Активен Не_активен Не_активен 1303 8
27225 1311 Активен Не_активен Не_активен 1303 8
27228 1312 Не_активен Активен Не_активен 1304 8
27231 1312 Не_активен Активен Не_активен 1304 8
27234 1312 Не_активен Активен Не_активен 1304 8
27237 1312 Не_активен Активен Не_активен 1304 8
27240 1312 Не_активен Активен Не_активен 1304 8
27243 1312 Не_активен Активен Не_активен 1304 8
27246 1312 Не_активен Активен Не_активен 1304 8
27249 1313 Не_активен Не_активен Активен 1305 8
27252 1313 Не_активен Не_активен Активен 1305 8
27255 1313 Не_активен Не_активен Активен 1305 8
27258 1313 Не_активен Не_активен Активен 1305 8
27261 1313 Не_активен Не_активен Активен 1305 8
27264 1313 Не_активен Не_активен Активен 1305 8
27267 1313 Не_активен Не_активен Активен 1305 8
27270 1314 Активен Не_активен Не_активен 1306 8
27273 1314 Активен Не_активен Не_активен 1306 8
27276 1314 Активен Не_активен Не_активен 1306 8
27279 1314 Активен Не_активен Не_активен 1306 8
27282 1314 Активен Не_активен Не_активен 1306 8
27285 1314 Активен Не_активен Не_активен 1306 8
27288 1314 Активен Не_активен Не_активен 1306 8
27291 1315 Не_активен Активен Не_активен 1307 8
27294 1315 Не_активен Активен Не_активен 1307 8
27297 1315 Не_активен Активен Не_активен 1307 8
27300 1315 Не_активен Активен Не_активен 1307 8
27303 1315 Не_активен Активен Не_активен 1307 8
27306 1315 Не_активен Активен Не_активен 1307 8
27309 1315 Не_активен Активен Не_активен 1307 8
27312 1316 Не_активен Не_активен Активен 1308 8
27315 1316 Не_активен Не_активен Активен 1308 8
27318 1316 Не_активен Не_активен Активен 1308 8
27321 1316 Не_активен Не_активен Активен 1308 8
27324 1316 Не_активен Не_активен Активен 1308 8
27327 1316 Не_активен Не_активен Активен 1308 8
27330 1316 Не_активен Не_активен Активен 1308 8
27333 1317 Активен Не_активен Не_активен 1309 8
27336 1317 Активен Не_активен Не_активен 1309 8
27339 1317 Активен Не_активен Не_активен 1309 8
27342 1317 Активен Не_активен Не_активен 1309 8
27345 1317 Активен Не_активен Не_активен 1309 8
27348 1317 Активен Не_активен Не_активен 1309 8
27351 1317 Активен Не_активен Не_активен 1309 8
27354 1318 Не_активен Активен Не_активен 1310 8
27357 1318 Не_активен Активен Не_активен 1310 8
27360 1318 Не_активен Активен Не_активен 1310 8
27363 1318 Не_активен Активен Не_активен 1310 8
27366 1318 Не_активен Активен Не_активен 1310 8
27369 1318 Не_активен Активен Не_активен 1310 8
27372 1318 Не_активен Активен Не_активен 1310 8
27375 1319 Не_активен Не_активен Активен 1311 8
27378 1319 Не_активен Не_активен Активен 1311 8
27381 1319 Не_активен Не_активен Активен 1311 8
27384 1319 Не_активен Не_активен Активен 1311 8
27387 1319 Не_активен Не_активен Активен 1311 8
27390 1319 Не_активен Не_активен Активен 1311 8
27393 1319 Не_активен Не_активен Активен 1311 8
27396 1320 Активен Не_активен Не_активен 1312 8
27399 1320 Активен Не_активен Не_активен 1312 8
27402 1320 Активен Не_активен Не_активен 1312 8
27405 1320 Активен Не_активен Не_активен 1312 8
27408 1320 Активен Не_активен Не_активен 1312 8
27411 1320 Активен Не_активен Не_активен 1312 8
27414 1320 Активен Не_активен Не_активен 1312 8
27417 1321 Не_активен Активен Не_активен 1313 8
27420 1321 Не_активен Активен Не_активен 1313 8
27423 1321 Не_активен Активен Не_активен 1313 8
27426 1321 Не_активен Активен Не_активен 1313 8
27429 1321 Не_активен Активен Не_активен 1313 8
27432 1321 Не_активен Активен Не_активен 1313 8
27435 1321 Не_активен Активен Не_активен 1313 8
27438 1322 Не_активен Не_активен Активен 1314 8
27441 1322 Не_активен Не_активен Активен 1314 8
27444 1322 Не_активен Не_активен Активен 1314 8
27447 1322 Не_активен Не_активен Активен 1314 8
27450 1322 Не_активен Не_активен Активен 1314 8
27453 1322 Не_активен Не_активен Активен 1314 8
27456 1322 Не_активен Не_активен Активен 1314 8
27459 1323 Активен Не_активен Не_активен 1315 8
27462 1323 Активен Не_активен Не_активен 1315 8
27465 1323 Активен Не_активен Не_активен 1315 8
27468 1323 Активен Не_активен Не_активен 1315 8
27471 1323 Активен Не_активен Не_активен 1315 8
27474 1323 Активен Не_активен Не_активен 1315 8
27477 1323 Активен Не_активен Не_активен 1315 8
27480 1324 Не_активен Активен Не_активен 1316 8
27483 1324 Не_активен Активен Не_активен 1316 8
27486 1324 Не_активен Активен Не_активен 1316 8
27489 1324 Не_активен Активен Не_активен 1316 8
27492 1324 Не_активен Активен Не_активен 1316 8
27495 1324 Не_активен Активен Не_активен 1316 8
27498 1324 Не_активен Активен Не_активен 1316 8
27501 1325 Не_активен Не_активен Активен 1317 8
27504 1325 Не_активен Не_активен Активен 1317 8
27507 1325 Не_активен Не_активен Активен 1317 8
27510 1325 Не_активен Не_активен Активен 1317 8
27513 1325 Не_активен Не_активен Активен 1317 8
27516 1325 Не_активен Не_активен Активен 1317 8
27519 1325 Не_активен Не_активен Активен 1317 8
27522 1326 Активен Не_активен Не_активен 1318 8
27525 1326 Активен Не_активен Не_активен 1318 8
27528 1326 Активен Не_активен Не_активен 1318 8
27531 1326 Активен Не_активен Не_активен 1318 8
27534 1326 Активен Не_активен Не_активен 1318 8
27537 1326 Активен Не_активен Не_активен 1318 8
27540 1326 Активен Не_активен Не_активен 1318 8
27543 1327 Не_активен Активен Не_активен 1319 8
27546 1327 Не_активен Активен Не_активен 1319 8
27549 1327 Не_активен Активен Не_активен 1319 8
27552 1327 Не_активен Активен Не_активен 1319 8
27555 1327 Не_активен Активен Не_активен 1319 8
27558 1327 Не_активен Активен Не_активен 1319 8
27561 1327 Не_активен Активен Не_активен 1319 8
27564 1328 Не_активен Не_активен Активен 1320 8
27567 1328 Не_активен Не_активен Активен 1320 8
27570 1328 Не_активен Не_активен Активен 1320 8
27573 1328 Не_активен Не_активен Активен 1320 8
27576 1328 Не_активен Не_активен Активен 1320 8
27579 1328 Не_активен Не_активен Активен 1320 8
27582 1328 Не_активен Не_активен Активен 1320 8
27585 1329 Активен Не_активен Не_активен 1321 8
27588 1329 Активен Не_активен Не_активен 1321 8
27591 1329 Активен Не_активен Не_активен 1321 8
27594 1329 Активен Не_активен Не_активен 1321 8
27597 1329 Активен Не_активен Не_активен 1321 8
27600 1329 Активен Не_активен Не_активен 1321 8
27603 1329 Активен Не_активен Не_активен 1321 8
27606 1330 Не_активен Активен Не_активен 1322 8
27609 1330 Не_активен Активен Не_активен 1322 8
27612 1330 Не_активен Активен Не_активен 1322 8
27615 1330 Не_активен Активен Не_активен 1322 8
27618 1330 Не_активен Активен Не_активен 1322 8
27621 1330 Не_активен Активен Не_активен 1322 8
27624 1330 Не_активен Активен Не_активен 1322 8
27627 1331 Не_активен Не_активен Активен 1323 8
27630 1331 Не_активен Не_активен Активен 1323 8
27633 1331 Не_активен Не_активен Активен 1323 8
27636 1331 Не_активен Не_активен Активен 1323 8
27639 1331 Не_активен Не_активен Активен 1323 8
27642 1331 Не_активен Не_активен Активен 1323 8
27645 1331 Не_активен Не_активен Активен 1323 8
27648 1332 Активен Не_активен Не_активен 1324 8
27651 1332 Активен Не_активен Не_активен 1324 8
27654 1332 Активен Не_активен Не_активен 1324 8
27657 1332 Активен Не_активен Не_активен 1324 8
27660 1332 Активен Не_активен Не_активен 1324 8
27663 1332 Активен Не_активен Не_активен 1324 8
27666 1332 Активен Не_активен Не_активен 1324 8
27669 1333 Не_активен Активен Не_активен 1325 8
27672 1333 Не_активен Активен Не_активен 1325 8
27675 1333 Не_активен Активен Не_активен 1325 8
27678 1333 Не_активен Активен Не_активен 1325 8
27681 1333 Не_активен Активен Не_активен 1325 8
27684 1333 Не_активен Активен Не_активен 1325 8
27687 1333 Не_активен Активен Не_активен 1325 8
27690 1334 Не_активен Не_активен Активен 1326 8
27693 1334 Не_активен Не_активен Активен 1326 8
27696 1334 Не_активен Не_активен Активен 1326 8
27699 1334 Не_активен Не_активен Активен 1326 8
27702 1334 Не_активен Не_активен Активен 1326 8
27705 1334 Не_активен Не_активен Активен 1326 8
27708 1334 Не_активен Не_активен Активен 1326 8
27711 1335 Активен Не_активен Не_активен 1327 8
27714 1335 Активен Не_активен Не_активен 1327 8
27717 1335 Активен Не_активен Не_активен 1327 8
27720 1335 Активен Не_активен Не_активен 1327 8
27723 1335 Активен Не_активен Не_активен 1327 8
27726 1335 Активен Не_активен Не_активен 1327 8
27729 1335 Активен Не_активен Не_активен 1327 8
27732 1336 Не_активен Активен Не_активен 1328 8
27735 1336 Не_активен Активен Не_активен 1328 8
27738 1336 Не_активен Активен Не_активен 1328 8
27741 1336 Не_активен Активен Не_активен 1328 8
27744 1336 Не_активен Активен Не_активен 1328 8
27747 1336 Не_активен Активен Не_активен 1328 8
27750 1336 Не_активен Активен Не_активен 1328 8
27753 1337 Не_активен Не_активен Активен 1329 8
27756 1337 Не_активен Не_активен Активен 1329 8
27759 1337 Не_активен Не_активен Активен 1329 8
27762 1337 Не_активен Не_активен Активен 1329 8
27765 1337 Не_активен Не_активен Активен 1329 8
27768 1337 Не_активен Не_активен Активен 1329 8
27771 1337 Не_активен Не_активен Активен 1329 8
27774 1338 Активен Не_активен Не_активен 1330 8
27777 1338 Активен Не_активен Не_активен 1330 8
27780 1338 Активен Не_активен Не_активен 1330 8
27783 1338 Активен Не_активен Не_активен 1330 8
27786 1338 Активен Не_активен Не_активен 1330 8
27789 1338 Активен Не_активен Не_активен 1330 8
27792 1338 Активен Не_активен Не_активен 1330 8
27795 1339 Не_активен Активен Не_активен 1331 8
27798 1339 Не_активен Активен Не_активен 1331 8
27801 1339 Не_активен Активен Не_активен 1331 8
27804 1339 Не_активен Активен Не_активен 1331 8
27807 1339 Не_активен Активен Не_активен 1331 8
27810 1339 Не_активен Активен Не_активен 1331 8
27813 1339 Не_активен Активен Не_активен 1331 8
27816 1340 Не_активен Не_активен Активен 1332 8
27819 1340 Не_активен Не_активен Активен 1332 8
27822 1340 Не_активен Не_активен Активен 1332 8
27825 1340 Не_активен Не_активен Активен 1332 8
27828 1340 Не_активен Не_активен Активен 1332 8
27831 1340 Не_активен Не_активен Активен 1332 8
27834 1340 Не_активен Не_активен Активен 1332 8
27837 1341 Активен Не_активен Не_активен 1333 8
27840 1341 Активен Не_активен Не_активен 1333 8
27843 1341 Активен Не_активен Не_активен 1333 8
27846 1341 Активен Не_активен Не_активен 1333 8
27849 1341 Активен Не_активен Не_активен 1333 8
27852 1341 Активен Не_активен Не_активен 1333 8
27855 1341 Активен Не_активен Не_активен 1333 8
27858 1342 Не_активен Активен Не_активен 1334 8
27861 1342 Не_активен Активен Не_активен 1334 8
27864 1342 Не_активен Активен Не_активен 1334 8
27867 1342 Не_активен Активен Не_активен 1334 8
27870 1342 Не_активен Активен Не_активен 1334 8
27873 1342 Не_активен Активен Не_активен 1334 8
27876 1342 Не_активен Активен Не_активен 1334 8
27879 1343 Не_активен Не_активен Активен 1335 8
27882 1343 Не_активен Не_активен Активен 1335 8
27885 1343 Не_активен Не_активен Активен 1335 8
27888 1343 Не_активен Не_активен Активен 1335 8
27891 1343 Не_активен Не_активен Активен 1335 8
27894 1343 Не_активен Не_активен Активен 1335 8
27897 1343 Не_активен Не_активен Активен 1335 8
27900 1344 Активен Не_активен Не_активен 1336 8
27903 1344 Активен Не_активен Не_активен 1336 8
27906 1344 Активен Не_активен Не_активен 1336 8
27909 1344 Активен Не_активен Не_активен 1336 8
27912 1344 Активен Не_активен Не_активен 1336 8
27915 1344 Активен Не_активен Не_активен 1336 8
27918 1344 Активен Не_активен Не_активен 1336 8
27921 1345 Не_активен Активен Не_активен 1337 8
27924 1345 Не_активен Активен Не_активен 1337 8
27927 1345 Не_активен Активен Не_активен 1337 8
27930 1345 Не_активен Активен Не_активен 1337 8
27933 1345 Не_активен Активен Не_активен 1337 8
27936 1345 Не_активен Активен Не_активен 1337 8
27939 1345 Не_активен Активен Не_активен 1337 8
27942 1346 Не_активен Не_активен Активен 1338 8
27945 1346 Не_активен Не_активен Активен 1338 8
27948 1346 Не_активен Не_активен Активен 1338 8
27951 1346 Не_активен Не_активен Активен 1338 8
27954 1346 Не_активен Не_активен Активен 1338 8
27957 1346 Не_активен Не_активен Активен 1338 8
27960 1346 Не_активен Не_активен Активен 1338 8
27963 1347 Активен Не_активен Не_активен 1339 8
27966 1347 Активен Не_активен Не_активен 1339 8
27969 1347 Активен Не_активен Не_активен 1339 8
27972 1347 Активен Не_активен Не_активен 1339 8
27975 1347 Активен Не_активен Не_активен 1339 8
27978 1347 Активен Не_активен Не_активен 1339 8
27981 1347 Активен Не_активен Не_активен 1339 8
27984 1348 Не_активен Активен Не_активен 1340 8
27987 1348 Не_активен Активен Не_активен 1340 8
27990 1348 Не_активен Активен Не_активен 1340 8
27993 1348 Не_активен Активен Не_активен 1340 8
27996 1348 Не_активен Активен Не_активен 1340 8
27999 1348 Не_активен Активен Не_активен 1340 8
28002 1348 Не_активен Активен Не_активен 1340 8
28005 1349 Не_активен Не_активен Активен 1341 8
28008 1349 Не_активен Не_активен Активен 1341 8
28011 1349 Не_активен Не_активен Активен 1341 8
28014 1349 Не_активен Не_активен Активен 1341 8
28017 1349 Не_активен Не_активен Активен 1341 8
28020 1349 Не_активен Не_активен Активен 1341 8
28023 1349 Не_активен Не_активен Активен 1341 8
28026 1350 Активен Не_активен Не_активен 1342 8
28029 1350 Активен Не_активен Не_активен 1342 8
28032 1350 Активен Не_активен Не_активен 1342 8
28035 1350 Активен Не_активен Не_активен 1342 8
28038 1350 Активен Не_активен Не_активен 1342 8
28041 1350 Активен Не_активен Не_активен 1342 8
28044 1350 Активен Не_активен Не_активен 1342 8
28047 1351 Не_активен Активен Не_активен 1343 8
28050 1351 Не_активен Активен Не_активен 1343 8
28053 1351 Не_активен Активен Не_активен 1343 8
28056 1351 Не_активен Активен Не_активен 1343 8
28059 1351 Не_активен Активен Не_активен 1343 8
28062 1351 Не_активен Активен Не_активен 1343 8
28065 1351 Не_активен Активен Не_активен 1343 8
28068 1352 Не_активен Не_активен Активен 1344 8
28071 1352 Не_активен Не_активен Активен 1344 8
28074 1352 Не_активен Не_активен Активен 1344 8
28077 1352 Не_активен Не_активен Активен 1344 8
28080 1352 Не_активен Не_активен Активен 1344 8
28083 1352 Не_активен Не_активен Активен 1344 8
28086 1352 Не_активен Не_активен Активен 1344 8
28089 1353 Активен Не_активен Не_активен 1345 8
28092 1353 Активен Не_активен Не_активен 1345 8
28095 1353 Активен Не_активен Не_активен 1345 8
28098 1353 Активен Не_активен Не_активен 1345 8
28101 1353 Активен Не_активен Не_активен 1345 8
28104 1353 Активен Не_активен Не_активен 1345 8
28107 1353 Активен Не_активен Не_активен 1345 8
28110 1354 Не_активен Активен Не_активен 1346 8
28113 1354 Не_активен Активен Не_активен 1346 8
28116 1354 Не_активен Активен Не_активен 1346 8
28119 1354 Не_активен Активен Не_активен 1346 8
28122 1354 Не_активен Активен Не_активен 1346 8
28125 1354 Не_активен Активен Не_активен 1346 8
28128 1354 Не_активен Активен Не_активен 1346 8
28131 1355 Не_активен Не_активен Активен 1347 8
28134 1355 Не_активен Не_активен Активен 1347 8
28137 1355 Не_активен Не_активен Активен 1347 8
28140 1355 Не_активен Не_активен Активен 1347 8
28143 1355 Не_активен Не_активен Активен 1347 8
28146 1355 Не_активен Не_активен Активен 1347 8
28149 1355 Не_активен Не_активен Активен 1347 8
28152 1356 Активен Не_активен Не_активен 1348 8
28155 1356 Активен Не_активен Не_активен 1348 8
28158 1356 Активен Не_активен Не_активен 1348 8
28161 1356 Активен Не_активен Не_активен 1348 8
28164 1356 Активен Не_активен Не_активен 1348 8
28167 1356 Активен Не_активен Не_активен 1348 8
28170 1356 Активен Не_активен Не_активен 1348 8
28173 1357 Не_активен Активен Не_активен 1349 8
28176 1357 Не_активен Активен Не_активен 1349 8
28179 1357 Не_активен Активен Не_активен 1349 8
28182 1357 Не_активен Активен Не_активен 1349 8
28185 1357 Не_активен Активен Не_активен 1349 8
28188 1357 Не_активен Активен Не_активен 1349 8
28191 1357 Не_активен Активен Не_активен 1349 8
28194 1358 Не_активен Не_активен Активен 1350 8
28197 1358 Не_активен Не_активен Активен 1350 8
28200 1358 Не_активен Не_активен Активен 1350 8
28203 1358 Не_активен Не_активен Активен 1350 8
28206 1358 Не_активен Не_активен Активен 1350 8
28209 1358 Не_активен Не_активен Активен 1350 8
28212 1358 Не_активен Не_активен Активен 1350 8
28215 1359 Активен Не_активен Не_активен 1351 8
28218 1359 Активен Не_активен Не_активен 1351 8
28221 1359 Активен Не_активен Не_активен 1351 8
28224 1359 Активен Не_активен Не_активен 1351 8
28227 1359 Активен Не_активен Не_активен 1351 8
28230 1359 Активен Не_активен Не_активен 1351 8
28233 1359 Активен Не_активен Не_активен 1351 8
28236 1360 Не_активен Активен Не_активен 1352 8
28239 1360 Не_активен Активен Не_активен 1352 8
28242 1360 Не_активен Активен Не_активен 1352 8
28245 1360 Не_активен Активен Не_активен 1352 8
28248 1360 Не_активен Активен Не_активен 1352 8
28251 1360 Не_активен Активен Не_активен 1352 8
28254 1360 Не_активен Активен Не_активен 1352 8
28257 1361 Не_активен Не_активен Активен 1353 8
28260 1361 Не_активен Не_активен Активен 1353 8
28263 1361 Не_активен Не_активен Активен 1353 8
28266 1361 Не_активен Не_активен Активен 1353 8
28269 1361 Не_активен Не_активен Активен 1353 8
28272 1361 Не_активен Не_активен Активен 1353 8
28275 1361 Не_активен Не_активен Активен 1353 8
28278 1362 Активен Не_активен Не_активен 1354 8
28281 1362 Активен Не_активен Не_активен 1354 8
28284 1362 Активен Не_активен Не_активен 1354 8
28287 1362 Активен Не_активен Не_активен 1354 8
28290 1362 Активен Не_активен Не_активен 1354 8
28293 1362 Активен Не_активен Не_активен 1354 8
28296 1362 Активен Не_активен Не_активен 1354 8
28299 1363 Не_активен Активен Не_активен 1355 8
28302 1363 Не_активен Активен Не_активен 1355 8
28305 1363 Не_активен Активен Не_активен 1355 8
28308 1363 Не_активен Активен Не_активен 1355 8
28311 1363 Не_активен Активен Не_активен 1355 8
28314 1363 Не_активен Активен Не_активен 1355 8
28317 1363 Не_активен Активен Не_активен 1355 8
28320 1364 Не_активен Не_активен Активен 1356 8
28323 1364 Не_активен Не_активен Активен 1356 8
28326 1364 Не_активен Не_активен Активен 1356 8
28329 1364 Не_активен Не_активен Активен 1356 8
28332 1364 Не_активен Не_активен Активен 1356 8
28335 1364 Не_активен Не_активен Активен 1356 8
28338 1364 Не_активен Не_активен Активен 1356 8
28341 1365 Активен Не_активен Не_активен 1357 8
28344 1365 Активен Не_активен Не_активен 1357 8
28347 1365 Активен Не_активен Не_активен 1357 8
28350 1365 Активен Не_активен Не_активен 1357 8
28353 1365 Активен Не_активен Не_активен 1357 8
28356 1365 Активен Не_активен Не_активен 1357 8
28359 1365 Активен Не_активен Не_активен 1357 8
28362 1366 Не_активен Активен Не_активен 1358 8
28365 1366 Не_активен Активен Не_активен 1358 8
28368 1366 Не_активен Активен Не_активен 1358 8
28371 1366 Не_активен Активен Не_активен 1358 8
28374 1366 Не_активен Активен Не_активен 1358 8
28377 1366 Не_активен Активен Не_активен 1358 8
28380 1366 Не_активен Активен Не_активен 1358 8
28383 1367 Не_активен Не_активен Активен 1359 8
28386 1367 Не_активен Не_активен Активен 1359 8
28389 1367 Не_активен Не_активен Активен 1359 8
28392 1367 Не_активен Не_активен Активен 1359 8
28395 1367 Не_активен Не_активен Активен 1359 8
28398 1367 Не_активен Не_активен Активен 1359 8
28401 1367 Не_активен Не_активен Активен 1359 8
28404 1368 Активен Не_активен Не_активен 1360 8
28407 1368 Активен Не_активен Не_активен 1360 8
28410 1368 Активен Не_активен Не_активен 1360 8
28413 1368 Активен Не_активен Не_активен 1360 8
28416 1368 Активен Не_активен Не_активен 1360 8
28419 1368 Активен Не_активен Не_активен 1360 8
28422 1368 Активен Не_активен Не_активен 1360 8
28425 1369 Не_активен Активен Не_активен 1361 8
28428 1369 Не_активен Активен Не_активен 1361 8
28431 1369 Не_активен Активен Не_активен 1361 8
28434 1369 Не_активен Активен Не_активен 1361 8
28437 1369 Не_активен Активен Не_активен 1361 8
28440 1369 Не_активен Активен Не_активен 1361 8
28443 1369 Не_активен Активен Не_активен 1361 8
28446 1370 Не_активен Не_активен Активен 1362 8
28449 1370 Не_активен Не_активен Активен 1362 8
28452 1370 Не_активен Не_активен Активен 1362 8
28455 1370 Не_активен Не_активен Активен 1362 8
28458 1370 Не_активен Не_активен Активен 1362 8
28461 1370 Не_активен Не_активен Активен 1362 8
28464 1370 Не_активен Не_активен Активен 1362 8
28467 1371 Активен Не_активен Не_активен 1363 8
28470 1371 Активен Не_активен Не_активен 1363 8
28473 1371 Активен Не_активен Не_активен 1363 8
28476 1371 Активен Не_активен Не_активен 1363 8
28479 1371 Активен Не_активен Не_активен 1363 8
28482 1371 Активен Не_активен Не_активен 1363 8
28485 1371 Активен Не_активен Не_активен 1363 8
28488 1372 Не_активен Активен Не_активен 1364 8
28491 1372 Не_активен Активен Не_активен 1364 8
28494 1372 Не_активен Активен Не_активен 1364 8
28497 1372 Не_активен Активен Не_активен 1364 8
28500 1372 Не_активен Активен Не_активен 1364 8
28503 1372 Не_активен Активен Не_активен 1364 8
28506 1372 Не_активен Активен Не_активен 1364 8
28509 1373 Не_активен Не_активен Активен 1365 8
28512 1373 Не_активен Не_активен Активен 1365 8
28515 1373 Не_активен Не_активен Активен 1365 8
28518 1373 Не_активен Не_активен Активен 1365 8
28521 1373 Не_активен Не_активен Активен 1365 8
28524 1373 Не_активен Не_активен Активен 1365 8
28527 1373 Не_активен Не_активен Активен 1365 8
28530 1374 Активен Не_активен Не_активен 1366 8
28533 1374 Активен Не_активен Не_активен 1366 8
28536 1374 Активен Не_активен Не_активен 1366 8
28539 1374 Активен Не_активен Не_активен 1366 8
28542 1374 Активен Не_активен Не_активен 1366 8
28545 1374 Активен Не_активен Не_активен 1366 8
28548 1374 Активен Не_активен Не_активен 1366 8
28551 1375 Не_активен Активен Не_активен 1367 8
28554 1375 Не_активен Активен Не_активен 1367 8
28557 1375 Не_активен Активен Не_активен 1367 8
28560 1375 Не_активен Активен Не_активен 1367 8
28563 1375 Не_активен Активен Не_активен 1367 8
28566 1375 Не_активен Активен Не_активен 1367 8
28569 1375 Не_активен Активен Не_активен 1367 8
28572 1376 Не_активен Не_активен Активен 1368 8
28575 1376 Не_активен Не_активен Активен 1368 8
28578 1376 Не_активен Не_активен Активен 1368 8
28581 1376 Не_активен Не_активен Активен 1368 8
28584 1376 Не_активен Не_активен Активен 1368 8
28587 1376 Не_активен Не_активен Активен 1368 8
28590 1376 Не_активен Не_активен Активен 1368 8
28593 1377 Активен Не_активен Не_активен 1369 8
28596 1377 Активен Не_активен Не_активен 1369 8
28599 1377 Активен Не_активен Не_активен 1369 8
28602 1377 Активен Не_активен Не_активен 1369 8
28605 1377 Активен Не_активен Не_активен 1369 8
28608 1377 Активен Не_активен Не_активен 1369 8
28611 1377 Активен Не_активен Не_активен 1369 8
28614 1378 Не_активен Активен Не_активен 1370 8
28617 1378 Не_активен Активен Не_активен 1370 8
28620 1378 Не_активен Активен Не_активен 1370 8
28623 1378 Не_активен Активен Не_активен 1370 8
28626 1378 Не_активен Активен Не_активен 1370 8
28629 1378 Не_активен Активен Не_активен 1370 8
28632 1378 Не_активен Активен Не_активен 1370 8
28635 1379 Не_активен Не_активен Активен 1371 8
28638 1379 Не_активен Не_активен Активен 1371 8
28641 1379 Не_активен Не_активен Активен 1371 8
28644 1379 Не_активен Не_активен Активен 1371 8
28647 1379 Не_активен Не_активен Активен 1371 8
28650 1379 Не_активен Не_активен Активен 1371 8
28653 1379 Не_активен Не_активен Активен 1371 8
28656 1380 Активен Не_активен Не_активен 1372 8
28659 1380 Активен Не_активен Не_активен 1372 8
28662 1380 Активен Не_активен Не_активен 1372 8
28665 1380 Активен Не_активен Не_активен 1372 8
28668 1380 Активен Не_активен Не_активен 1372 8
28671 1380 Активен Не_активен Не_активен 1372 8
28674 1380 Активен Не_активен Не_активен 1372 8
28677 1381 Не_активен Активен Не_активен 1373 8
28680 1381 Не_активен Активен Не_активен 1373 8
28683 1381 Не_активен Активен Не_активен 1373 8
28686 1381 Не_активен Активен Не_активен 1373 8
28689 1381 Не_активен Активен Не_активен 1373 8
28692 1381 Не_активен Активен Не_активен 1373 8
28695 1381 Не_активен Активен Не_активен 1373 8
28698 1382 Не_активен Не_активен Активен 1374 8
28701 1382 Не_активен Не_активен Активен 1374 8
28704 1382 Не_активен Не_активен Активен 1374 8
28707 1382 Не_активен Не_активен Активен 1374 8
28710 1382 Не_активен Не_активен Активен 1374 8
28713 1382 Не_активен Не_активен Активен 1374 8
28716 1382 Не_активен Не_активен Активен 1374 8
28719 1383 Активен Не_активен Не_активен 1375 8
28722 1383 Активен Не_активен Не_активен 1375 8
28725 1383 Активен Не_активен Не_активен 1375 8
28728 1383 Активен Не_активен Не_активен 1375 8
28731 1383 Активен Не_активен Не_активен 1375 8
28734 1383 Активен Не_активен Не_активен 1375 8
28737 1383 Активен Не_активен Не_активен 1375 8
28740 1384 Не_активен Активен Не_активен 1376 8
28743 1384 Не_активен Активен Не_активен 1376 8
28746 1384 Не_активен Активен Не_активен 1376 8
28749 1384 Не_активен Активен Не_активен 1376 8
28752 1384 Не_активен Активен Не_активен 1376 8
28755 1384 Не_активен Активен Не_активен 1376 8
28758 1384 Не_активен Активен Не_активен 1376 8
28761 1385 Не_активен Не_активен Активен 1377 8
28764 1385 Не_активен Не_активен Активен 1377 8
28767 1385 Не_активен Не_активен Активен 1377 8
28770 1385 Не_активен Не_активен Активен 1377 8
28773 1385 Не_активен Не_активен Активен 1377 8
28776 1385 Не_активен Не_активен Активен 1377 8
28779 1385 Не_активен Не_активен Активен 1377 8
28782 1386 Активен Не_активен Не_активен 1378 8
28785 1386 Активен Не_активен Не_активен 1378 8
28788 1386 Активен Не_активен Не_активен 1378 8
28791 1386 Активен Не_активен Не_активен 1378 8
28794 1386 Активен Не_активен Не_активен 1378 8
28797 1386 Активен Не_активен Не_активен 1378 8
28800 1386 Активен Не_активен Не_активен 1378 8
28803 1387 Не_активен Активен Не_активен 1379 8
28806 1387 Не_активен Активен Не_активен 1379 8
28809 1387 Не_активен Активен Не_активен 1379 8
28812 1387 Не_активен Активен Не_активен 1379 8
