
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
5856 582 Не_активен Активен Не_активен 277 305
5859 582 Не_активен Активен Не_активен 277 305
5862 582 Не_активен Активен Не_активен 277 305
5865 583 Не_активен Не_активен Активен 278 305
5868 583 Не_активен Не_активен Активен 278 305
5871 583 Не_активен Не_активен Активен 278 305
5874 583 Не_активен Не_активен Активен 278 305
5877 583 Не_активен Не_активен Активен 278 305
5880 585 Не_активен Не_активен Активен 278 307
5883 585 Не_активен Не_активен Активен 278 307
5886 586 Активен Не_активен Не_активен 279 307
5889 586 Активен Не_активен Не_активен 279 307
5892 586 Активен Не_активен Не_активен 279 307
5895 586 Активен Не_активен Не_активен 279 307
5898 586 Активен Не_активен Не_активен 279 307
5901 586 Активен Не_активен Не_активен 279 307
5904 586 Активен Не_активен Не_активен 279 307
5907 587 Не_активен Активен Не_активен 280 307
5910 588 Не_активен Активен Не_активен 280 308
5913 588 Не_активен Активен Не_активен 280 308
5916 588 Не_активен Активен Не_активен 280 308
5919 588 Не_активен Активен Не_активен 280 308
5922 588 Не_активен Активен Не_активен 280 308
5925 588 Не_активен Активен Не_активен 280 308
5928 589 Не_активен Не_активен Активен 281 308
5931 589 Не_активен Не_активен Активен 281 308
5934 589 Не_активен Не_активен Активен 281 308
5937 589 Не_активен Не_активен Активен 281 308
5940 591 Не_активен Не_активен Активен 281 310
5943 591 Не_активен Не_активен Активен 281 310
5946 591 Не_активен Не_активен Активен 281 310
5949 592 Активен Не_активен Не_активен 282 310
5952 592 Активен Не_активен Не_активен 282 310
5955 592 Активен Не_активен Не_активен 282 310
5958 592 Активен Не_активен Не_активен 282 310
5961 592 Активен Не_активен Не_активен 282 310
5964 592 Активен Не_активен Не_активен 282 310
5967 592 Активен Не_активен Не_активен 282 310
5970 595 Не_активен Активен Не_активен 283 312
5973 595 Не_активен Активен Не_активен 283 312
5976 595 Не_активен Активен Не_активен 283 312
5979 595 Не_активен Активен Не_активен 283 312
5982 595 Не_активен Активен Не_активен 283 312
5985 595 Не_активен Активен Не_активен 283 312
5988 595 Не_активен Активен Не_активен 283 312
5991 596 Не_активен Не_активен Активен 284 312
5994 596 Не_активен Не_активен Активен 284 312
5997 596 Не_активен Не_активен Активен 284 312
6000 597 Не_активен Не_активен Активен 284 313
6003 597 Не_активен Не_активен Активен 284 313
6006 597 Не_активен Не_активен Активен 284 313
6009 597 Не_активен Не_активен Активен 284 313
6012 598 Активен Не_активен Не_активен 285 313
6015 598 Активен Не_активен Не_активен 285 313
6018 598 Активен Не_активен Не_активен 285 313
6021 598 Активен Не_активен Не_активен 285 313
6024 598 Активен Не_активен Не_активен 285 313
6027 598 Активен Не_активен Не_активен 285 313
6030 600 Активен Не_активен Не_активен 285 315
6033 601 Не_активен Активен Не_активен 286 315
6036 601 Не_активен Активен Не_активен 286 315
6039 601 Не_активен Активен Не_активен 286 315
6042 601 Не_активен Активен Не_активен 286 315
6045 601 Не_активен Активен Не_активен 286 315
6048 601 Не_активен Активен Не_активен 286 315
6051 601 Не_активен Активен Не_активен 286 315
6054 602 Не_активен Не_активен Активен 287 315
6057 602 Не_активен Не_активен Активен 287 315
6060 603 Не_активен Не_активен Активен 287 316
6063 603 Не_активен Не_активен Активен 287 316
6066 603 Не_активен Не_активен Активен 287 316
6069 603 Не_активен Не_активен Активен 287 316
6072 603 Не_активен Не_активен Активен 287 316
6075 604 Активен Не_активен Не_активен 288 316
6078 604 Активен Не_активен Не_активен 288 316
6081 604 Активен Не_активен Не_активен 288 316
6084 604 Активен Не_активен Не_активен 288 316
6087 604 Активен Не_активен Не_активен 288 316
6090 606 Активен Не_активен Не_активен 288 318
6093 606 Активен Не_активен Не_активен 288 318
6096 607 Не_активен Активен Не_активен 289 318
6099 607 Не_активен Активен Не_активен 289 318
6102 607 Не_активен Активен Не_активен 289 318
6105 607 Не_активен Активен Не_активен 289 318
6108 607 Не_активен Активен Не_активен 289 318
6111 607 Не_активен Активен Не_активен 289 318
6114 607 Не_активен Активен Не_активен 289 318
6117 608 Не_активен Не_активен Активен 290 318
6120 609 Не_активен Не_активен Активен 290 319
6123 609 Не_активен Не_активен Активен 290 319
6126 609 Не_активен Не_активен Активен 290 319
6129 609 Не_активен Не_активен Активен 290 319
6132 609 Не_активен Не_активен Активен 290 319
6135 609 Не_активен Не_активен Активен 290 319
6138 610 Активен Не_активен Не_активен 291 319
6141 610 Активен Не_активен Не_активен 291 319
6144 610 Активен Не_активен Не_активен 291 319
6147 610 Активен Не_активен Не_активен 291 319
6150 612 Активен Не_активен Не_активен 291 321
6153 612 Активен Не_активен Не_активен 291 321
6156 612 Активен Не_активен Не_активен 291 321
6159 613 Не_активен Активен Не_активен 292 321
6162 613 Не_активен Активен Не_активен 292 321
6165 613 Не_активен Активен Не_активен 292 321
6168 613 Не_активен Активен Не_активен 292 321
6171 613 Не_активен Активен Не_активен 292 321
6174 613 Не_активен Активен Не_активен 292 321
6177 613 Не_активен Активен Не_активен 292 321
6180 616 Не_активен Не_активен Активен 293 323
6183 616 Не_активен Не_активен Активен 293 323
6186 616 Не_активен Не_активен Активен 293 323
6189 616 Не_активен Не_активен Активен 293 323
6192 616 Не_активен Не_активен Активен 293 323
6195 616 Не_активен Не_активен Активен 293 323
6198 616 Не_активен Не_активен Активен 293 323
6201 617 Активен Не_активен Не_активен 294 323
6204 617 Активен Не_активен Не_активен 294 323
6207 617 Активен Не_активен Не_активен 294 323
6210 618 Активен Не_активен Не_активен 294 324
6213 618 Активен Не_активен Не_активен 294 324
6216 618 Активен Не_активен Не_активен 294 324
6219 618 Активен Не_активен Не_активен 294 324
6222 619 Не_активен Активен Не_активен 295 324
6225 619 Не_активен Активен Не_активен 295 324
6228 619 Не_активен Активен Не_активен 295 324
6231 619 Не_активен Активен Не_активен 295 324
6234 619 Не_активен Активен Не_активен 295 324
6237 619 Не_активен Активен Не_активен 295 324
6240 621 Не_активен Активен Не_активен 295 326
6243 622 Не_активен Не_активен Активен 296 326
6246 622 Не_активен Не_активен Активен 296 326
6249 622 Не_активен Не_активен Активен 296 326
6252 622 Не_активен Не_активен Активен 296 326
6255 622 Не_активен Не_активен Активен 296 326
6258 622 Не_активен Не_активен Активен 296 326
6261 622 Не_активен Не_активен Активен 296 326
6264 623 Активен Не_активен Не_активен 297 326
6267 623 Активен Не_активен Не_активен 297 326
6270 624 Активен Не_активен Не_активен 297 327
6273 624 Активен Не_активен Не_активен 297 327
6276 624 Активен Не_активен Не_активен 297 327
6279 624 Активен Не_активен Не_активен 297 327
6282 624 Активен Не_активен Не_активен 297 327
6285 625 Не_активен Активен Не_активен 298 327
6288 625 Не_активен Активен Не_активен 298 327
6291 625 Не_активен Активен Не_активен 298 327
6294 625 Не_активен Активен Не_активен 298 327
6297 625 Не_активен Активен Не_активен 298 327
6300 627 Не_активен Активен Не_активен 298 329
6303 627 Не_активен Активен Не_активен 298 329
6306 628 Не_активен Не_активен Активен 299 329
6309 628 Не_активен Не_активен Активен 299 329
6312 628 Не_активен Не_активен Активен 299 329
6315 628 Не_активен Не_активен Активен 299 329
6318 628 Не_активен Не_активен Активен 299 329
6321 628 Не_активен Не_активен Активен 299 329
6324 628 Не_активен Не_активен Активен 299 329
6327 629 Активен Не_активен Не_активен 300 329
6330 630 Активен Не_активен Не_активен 300 330
6333 630 Активен Не_активен Не_активен 300 330
6336 630 Активен Не_активен Не_активен 300 330
6339 630 Активен Не_активен Не_активен 300 330
6342 630 Активен Не_активен Не_активен 300 330
6345 630 Активен Не_активен Не_активен 300 330
6348 631 Не_активен Активен Не_активен 301 330
6351 631 Не_активен Активен Не_активен 301 330
6354 631 Не_активен Активен Не_активен 301 330
6357 631 Не_активен Активен Не_активен 301 330
6360 633 Не_активен Активен Не_активен 301 332
6363 633 Не_активен Активен Не_активен 301 332
6366 633 Не_активен Активен Не_активен 301 332
6369 634 Не_активен Не_активен Активен 302 332
6372 634 Не_активен Не_активен Активен 302 332
6375 634 Не_активен Не_активен Активен 302 332
6378 634 Не_активен Не_активен Активен 302 332
6381 634 Не_активен Не_активен Активен 302 332
6384 634 Не_активен Не_активен Активен 302 332
6387 634 Не_активен Не_активен Активен 302 332
6390 637 Активен Не_активен Не_активен 303 334
6393 637 Активен Не_активен Не_активен 303 334
6396 637 Активен Не_активен Не_активен 303 334
6399 637 Активен Не_активен Не_активен 303 334
6402 637 Активен Не_активен Не_активен 303 334
6405 637 Активен Не_активен Не_активен 303 334
6408 637 Активен Не_активен Не_активен 303 334
6411 638 Не_активен Активен Не_активен 304 334
6414 638 Не_активен Активен Не_активен 304 334
6417 638 Не_активен Активен Не_активен 304 334
6420 639 Не_активен Активен Не_активен 304 335
6423 639 Не_активен Активен Не_активен 304 335
6426 639 Не_активен Активен Не_активен 304 335
6429 639 Не_активен Активен Не_активен 304 335
6432 640 Не_активен Не_активен Активен 305 335
6435 640 Не_активен Не_активен Активен 305 335
6438 640 Не_активен Не_активен Активен 305 335
6441 640 Не_активен Не_активен Активен 305 335
6444 640 Не_активен Не_активен Активен 305 335
6447 640 Не_активен Не_активен Активен 305 335
6450 642 Не_активен Не_активен Активен 305 337
6453 643 Активен Не_активен Не_активен 306 337
6456 643 Активен Не_активен Не_активен 306 337
6459 643 Активен Не_активен Не_активен 306 337
6462 643 Активен Не_активен Не_активен 306 337
6465 643 Активен Не_активен Не_активен 306 337
6468 643 Активен Не_активен Не_активен 306 337
6471 643 Активен Не_активен Не_активен 306 337
6474 644 Не_активен Активен Не_активен 307 337
6477 644 Не_активен Активен Не_активен 307 337
6480 645 Не_активен Активен Не_активен 307 338
6483 645 Не_активен Активен Не_активен 307 338
6486 645 Не_активен Активен Не_активен 307 338
6489 645 Не_активен Активен Не_активен 307 338
6492 645 Не_активен Активен Не_активен 307 338
6495 646 Не_активен Не_активен Активен 308 338
6498 646 Не_активен Не_активен Активен 308 338
6501 646 Не_активен Не_активен Активен 308 338
6504 646 Не_активен Не_активен Активен 308 338
6507 646 Не_активен Не_активен Активен 308 338
6510 648 Не_активен Не_активен Активен 308 340
6513 648 Не_активен Не_активен Активен 308 340
6516 649 Активен Не_активен Не_активен 309 340
6519 649 Активен Не_активен Не_активен 309 340
6522 649 Активен Не_активен Не_активен 309 340
6525 649 Активен Не_активен Не_активен 309 340
6528 649 Активен Не_активен Не_активен 309 340
6531 649 Активен Не_активен Не_активен 309 340
6534 649 Активен Не_активен Не_активен 309 340
6537 650 Не_активен Активен Не_активен 310 340
6540 651 Не_активен Активен Не_активен 310 341
6543 651 Не_активен Активен Не_активен 310 341
6546 651 Не_активен Активен Не_активен 310 341
6549 651 Не_активен Активен Не_активен 310 341
6552 651 Не_активен Активен Не_активен 310 341
6555 651 Не_активен Активен Не_активен 310 341
6558 652 Не_активен Не_активен Активен 311 341
6561 652 Не_активен Не_активен Активен 311 341
6564 652 Не_активен Не_активен Активен 311 341
6567 652 Не_активен Не_активен Активен 311 341
6570 654 Не_активен Не_активен Активен 311 343
6573 654 Не_активен Не_активен Активен 311 343
6576 654 Не_активен Не_активен Активен 311 343
6579 655 Активен Не_активен Не_активен 312 343
6582 655 Активен Не_активен Не_активен 312 343
6585 655 Активен Не_активен Не_активен 312 343
6588 655 Активен Не_активен Не_активен 312 343
6591 655 Активен Не_активен Не_активен 312 343
6594 655 Активен Не_активен Не_активен 312 343
6597 655 Активен Не_активен Не_активен 312 343
6600 658 Не_активен Активен Не_активен 313 345
6603 658 Не_активен Активен Не_активен 313 345
6606 658 Не_активен Активен Не_активен 313 345
6609 658 Не_активен Активен Не_активен 313 345
6612 658 Не_активен Активен Не_активен 313 345
6615 658 Не_активен Активен Не_активен 313 345
6618 658 Не_активен Активен Не_активен 313 345
6621 659 Не_активен Не_активен Активен 314 345
6624 659 Не_активен Не_активен Активен 314 345
6627 659 Не_активен Не_активен Активен 314 345
6630 660 Не_активен Не_активен Активен 314 346
6633 660 Не_активен Не_активен Активен 314 346
6636 660 Не_активен Не_активен Активен 314 346
6639 660 Не_активен Не_активен Активен 314 346
6642 661 Активен Не_активен Не_активен 315 346
6645 661 Активен Не_активен Не_активен 315 346
6648 661 Активен Не_активен Не_активен 315 346
6651 661 Активен Не_активен Не_активен 315 346
6654 661 Активен Не_активен Не_активен 315 346
6657 661 Активен Не_активен Не_активен 315 346
6660 663 Активен Не_активен Не_активен 315 348
6663 664 Не_активен Активен Не_активен 316 348
6666 664 Не_активен Активен Не_активен 316 348
6669 664 Не_активен Активен Не_активен 316 348
6672 664 Не_активен Активен Не_активен 316 348
6675 664 Не_активен Активен Не_активен 316 348
6678 664 Не_активен Активен Не_активен 316 348
6681 664 Не_активен Активен Не_активен 316 348
6684 665 Не_активен Не_активен Активен 317 348
6687 665 Не_активен Не_активен Активен 317 348
6690 666 Не_активен Не_активен Активен 317 349
6693 666 Не_активен Не_активен Активен 317 349
6696 666 Не_активен Не_активен Активен 317 349
6699 666 Не_активен Не_активен Активен 317 349
6702 666 Не_активен Не_активен Активен 317 349
6705 667 Активен Не_активен Не_активен 318 349
6708 667 Активен Не_активен Не_активен 318 349
6711 667 Активен Не_активен Не_активен 318 349
6714 667 Активен Не_активен Не_активен 318 349
6717 667 Активен Не_активен Не_активен 318 349
6720 669 Активен Не_активен Не_активен 318 351
6723 669 Активен Не_активен Не_активен 318 351
6726 670 Не_активен Активен Не_активен 319 351
6729 670 Не_активен Активен Не_активен 319 351
6732 670 Не_активен Активен Не_активен 319 351
6735 670 Не_активен Активен Не_активен 319 351
6738 670 Не_активен Активен Не_активен 319 351
6741 670 Не_активен Активен Не_активен 319 351
6744 670 Не_активен Активен Не_активен 319 351
6747 671 Не_активен Не_активен Активен 320 351
6750 672 Не_активен Не_активен Активен 320 352
6753 672 Не_активен Не_активен Активен 320 352
6756 672 Не_активен Не_активен Активен 320 352
6759 672 Не_активен Не_активен Активен 320 352
6762 672 Не_активен Не_активен Активен 320 352
6765 672 Не_активен Не_активен Активен 320 352
6768 673 Активен Не_активен Не_активен 321 352
6771 673 Активен Не_активен Не_активен 321 352
6774 673 Активен Не_активен Не_активен 321 352
6777 673 Активен Не_активен Не_активен 321 352
6780 675 Активен Не_активен Не_активен 321 354
6783 675 Активен Не_активен Не_активен 321 354
6786 675 Активен Не_активен Не_активен 321 354
6789 676 Не_активен Активен Не_активен 322 354
6792 676 Не_активен Активен Не_активен 322 354
6795 676 Не_активен Активен Не_активен 322 354
6798 676 Не_активен Активен Не_активен 322 354
6801 676 Не_активен Активен Не_активен 322 354
6804 676 Не_активен Активен Не_активен 322 354
6807 676 Не_активен Активен Не_активен 322 354
6810 679 Не_активен Не_активен Активен 323 356
6813 679 Не_активен Не_активен Активен 323 356
6816 679 Не_активен Не_активен Активен 323 356
6819 679 Не_активен Не_активен Активен 323 356
6822 679 Не_активен Не_активен Активен 323 356
6825 679 Не_активен Не_активен Активен 323 356
6828 679 Не_активен Не_активен Активен 323 356
6831 680 Активен Не_активен Не_активен 324 356
6834 680 Активен Не_активен Не_активен 324 356
6837 680 Активен Не_активен Не_активен 324 356
6840 681 Активен Не_активен Не_активен 324 357
6843 681 Активен Не_активен Не_активен 324 357
6846 681 Активен Не_активен Не_активен 324 357
6849 681 Активен Не_активен Не_активен 324 357
6852 682 Не_активен Активен Не_активен 325 357
6855 682 Не_активен Активен Не_активен 325 357
6858 682 Не_активен Активен Не_активен 325 357
6861 682 Не_активен Активен Не_активен 325 357
6864 682 Не_активен Активен Не_активен 325 357
6867 682 Не_активен Активен Не_активен 325 357
6870 684 Не_активен Активен Не_активен 325 359
6873 685 Не_активен Не_активен Активен 326 359
6876 685 Не_активен Не_активен Активен 326 359
6879 685 Не_активен Не_активен Активен 326 359
6882 685 Не_активен Не_активен Активен 326 359
6885 685 Не_активен Не_активен Активен 326 359
6888 685 Не_активен Не_активен Активен 326 359
6891 685 Не_активен Не_активен Активен 326 359
6894 686 Активен Не_активен Не_активен 327 359
6897 686 Активен Не_активен Не_активен 327 359
6900 687 Активен Не_активен Не_активен 327 360
6903 687 Активен Не_активен Не_активен 327 360
6906 687 Активен Не_активен Не_активен 327 360
6909 687 Активен Не_активен Не_активен 327 360
6912 687 Активен Не_активен Не_активен 327 360
6915 688 Не_активен Активен Не_активен 328 360
6918 688 Не_активен Активен Не_активен 328 360
6921 688 Не_активен Активен Не_активен 328 360
6924 688 Не_активен Активен Не_активен 328 360
6927 688 Не_активен Активен Не_активен 328 360
6930 690 Не_активен Активен Не_активен 328 362
6933 690 Не_активен Активен Не_активен 328 362
6936 691 Не_активен Не_активен Активен 329 362
6939 691 Не_активен Не_активен Активен 329 362
6942 691 Не_активен Не_активен Активен 329 362
6945 691 Не_активен Не_активен Активен 329 362
6948 691 Не_активен Не_активен Активен 329 362
6951 691 Не_активен Не_активен Активен 329 362
6954 691 Не_активен Не_активен Активен 329 362
6957 692 Активен Не_активен Не_активен 330 362
6960 693 Активен Не_активен Не_активен 330 363
6963 693 Активен Не_активен Не_активен 330 363
6966 693 Активен Не_активен Не_активен 330 363
6969 693 Активен Не_активен Не_активен 330 363
6972 693 Активен Не_активен Не_активен 330 363
6975 693 Активен Не_активен Не_активен 330 363
6978 694 Не_активен Активен Не_активен 331 363
6981 694 Не_активен Активен Не_активен 331 363
6984 694 Не_активен Активен Не_активен 331 363
6987 694 Не_активен Активен Не_активен 331 363
6990 696 Не_активен Активен Не_активен 331 365
6993 696 Не_активен Активен Не_активен 331 365
6996 696 Не_активен Активен Не_активен 331 365
6999 697 Не_активен Не_активен Активен 332 365
7002 697 Не_активен Не_активен Активен 332 365
7005 697 Не_активен Не_активен Активен 332 365
7008 697 Не_активен Не_активен Активен 332 365
7011 697 Не_активен Не_активен Активен 332 365
7014 697 Не_активен Не_активен Активен 332 365
7017 697 Не_активен Не_активен Активен 332 365
7020 700 Активен Не_активен Не_активен 333 367
7023 700 Активен Не_активен Не_активен 333 367
7026 700 Активен Не_активен Не_активен 333 367
7029 700 Активен Не_активен Не_активен 333 367
7032 700 Активен Не_активен Не_активен 333 367
7035 700 Активен Не_активен Не_активен 333 367
7038 700 Активен Не_активен Не_активен 333 367
7041 701 Не_активен Активен Не_активен 334 367
7044 701 Не_активен Активен Не_активен 334 367
7047 701 Не_активен Активен Не_активен 334 367
7050 702 Не_активен Активен Не_активен 334 368
7053 702 Не_активен Активен Не_активен 334 368
7056 702 Не_активен Активен Не_активен 334 368
7059 702 Не_активен Активен Не_активен 334 368
7062 703 Не_активен Не_активен Активен 335 368
7065 703 Не_активен Не_активен Активен 335 368
7068 703 Не_активен Не_активен Активен 335 368
7071 703 Не_активен Не_активен Активен 335 368
7074 703 Не_активен Не_активен Активен 335 368
7077 703 Не_активен Не_активен Активен 335 368
7080 705 Не_активен Не_активен Активен 335 370
7083 706 Активен Не_активен Не_активен 336 370
7086 706 Активен Не_активен Не_активен 336 370
7089 706 Активен Не_активен Не_активен 336 370
7092 706 Активен Не_активен Не_активен 336 370
7095 706 Активен Не_активен Не_активен 336 370
7098 706 Активен Не_активен Не_активен 336 370
7101 706 Активен Не_активен Не_активен 336 370
7104 707 Не_активен Активен Не_активен 337 370
7107 707 Не_активен Активен Не_активен 337 370
7110 708 Не_активен Активен Не_активен 337 371
7113 708 Не_активен Активен Не_активен 337 371
7116 708 Не_активен Активен Не_активен 337 371
7119 708 Не_активен Активен Не_активен 337 371
7122 708 Не_активен Активен Не_активен 337 371
7125 709 Не_активен Не_активен Активен 338 371
7128 709 Не_активен Не_активен Активен 338 371
7131 709 Не_активен Не_активен Активен 338 371
7134 709 Не_активен Не_активен Активен 338 371
7137 709 Не_активен Не_активен Активен 338 371
7140 711 Не_активен Не_активен Активен 338 373
7143 711 Не_активен Не_активен Активен 338 373
7146 712 Активен Не_активен Не_активен 339 373
7149 712 Активен Не_активен Не_активен 339 373
7152 712 Активен Не_активен Не_активен 339 373
7155 712 Активен Не_активен Не_активен 339 373
7158 712 Активен Не_активен Не_активен 339 373
7161 712 Активен Не_активен Не_активен 339 373
7164 712 Активен Не_активен Не_активен 339 373
7167 713 Не_активен Активен Не_активен 340 373
7170 714 Не_активен Активен Не_активен 340 374
7173 714 Не_активен Активен Не_активен 340 374
7176 714 Не_активен Активен Не_активен 340 374
7179 714 Не_активен Активен Не_активен 340 374
7182 714 Не_активен Активен Не_активен 340 374
7185 714 Не_активен Активен Не_активен 340 374
7188 715 Не_активен Не_активен Активен 341 374
7191 715 Не_активен Не_активен Активен 341 374
7194 715 Не_активен Не_активен Активен 341 374
7197 715 Не_активен Не_активен Активен 341 374
7200 717 Не_активен Не_активен Активен 341 376
7203 717 Не_активен Не_активен Активен 341 376
7206 717 Не_активен Не_активен Активен 341 376
7209 718 Активен Не_активен Не_активен 342 376
7212 718 Активен Не_активен Не_активен 342 376
7215 718 Активен Не_активен Не_активен 342 376
7218 718 Активен Не_активен Не_активен 342 376
7221 718 Активен Не_активен Не_активен 342 376
7224 718 Активен Не_активен Не_активен 342 376
7227 718 Активен Не_активен Не_активен 342 376
7230 721 Не_активен Активен Не_активен 343 378
7233 721 Не_активен Активен Не_активен 343 378
7236 721 Не_активен Активен Не_активен 343 378
7239 721 Не_активен Активен Не_активен 343 378
7242 721 Не_активен Активен Не_активен 343 378
7245 721 Не_активен Активен Не_активен 343 378
7248 721 Не_активен Активен Не_активен 343 378
7251 722 Не_активен Не_активен Активен 344 378
7254 722 Не_активен Не_активен Активен 344 378
7257 722 Не_активен Не_активен Активен 344 378
7260 723 Не_активен Не_активен Активен 344 379
7263 723 Не_активен Не_активен Активен 344 379
7266 723 Не_активен Не_активен Активен 344 379
7269 723 Не_активен Не_активен Активен 344 379
7272 724 Активен Не_активен Не_активен 345 379
7275 724 Активен Не_активен Не_активен 345 379
7278 724 Активен Не_активен Не_активен 345 379
7281 724 Активен Не_активен Не_активен 345 379
7284 724 Активен Не_активен Не_активен 345 379
7287 724 Активен Не_активен Не_активен 345 379
7290 726 Активен Не_активен Не_активен 345 381
7293 727 Не_активен Активен Не_активен 346 381
7296 727 Не_активен Активен Не_активен 346 381
7299 727 Не_активен Активен Не_активен 346 381
7302 727 Не_активен Активен Не_активен 346 381
7305 727 Не_активен Активен Не_активен 346 381
7308 727 Не_активен Активен Не_активен 346 381
7311 727 Не_активен Активен Не_активен 346 381
7314 728 Не_активен Не_активен Активен 347 381
7317 728 Не_активен Не_активен Активен 347 381
7320 729 Не_активен Не_активен Активен 347 382
7323 729 Не_активен Не_активен Активен 347 382
7326 729 Не_активен Не_активен Активен 347 382
7329 729 Не_активен Не_активен Активен 347 382
7332 729 Не_активен Не_активен Активен 347 382
7335 730 Активен Не_активен Не_активен 348 382
7338 730 Активен Не_активен Не_активен 348 382
7341 730 Активен Не_активен Не_активен 348 382
7344 730 Активен Не_активен Не_активен 348 382
7347 730 Активен Не_активен Не_активен 348 382
7350 732 Активен Не_активен Не_активен 348 384
7353 732 Активен Не_активен Не_активен 348 384
7356 733 Не_активен Активен Не_активен 349 384
7359 733 Не_активен Активен Не_активен 349 384
7362 733 Не_активен Активен Не_активен 349 384
7365 733 Не_активен Активен Не_активен 349 384
7368 733 Не_активен Активен Не_активен 349 384
7371 733 Не_активен Активен Не_активен 349 384
7374 733 Не_активен Активен Не_активен 349 384
7377 734 Не_активен Не_активен Активен 350 384
7380 735 Не_активен Не_активен Активен 350 385
7383 735 Не_активен Не_активен Активен 350 385
7386 735 Не_активен Не_активен Активен 350 385
7389 735 Не_активен Не_активен Активен 350 385
7392 735 Не_активен Не_активен Активен 350 385
7395 735 Не_активен Не_активен Активен 350 385
7398 736 Активен Не_активен Не_активен 351 385
7401 736 Активен Не_активен Не_активен 351 385
7404 736 Активен Не_активен Не_активен 351 385
7407 736 Активен Не_активен Не_активен 351 385
7410 738 Активен Не_активен Не_активен 351 387
7413 738 Активен Не_активен Не_активен 351 387
7416 738 Активен Не_активен Не_активен 351 387
7419 739 Не_активен Активен Не_активен 352 387
7422 739 Не_активен Активен Не_активен 352 387
7425 739 Не_активен Активен Не_активен 352 387
7428 739 Не_активен Активен Не_активен 352 387
7431 739 Не_активен Активен Не_активен 352 387
7434 739 Не_активен Активен Не_активен 352 387
7437 739 Не_активен Активен Не_активен 352 387
7440 742 Не_активен Не_активен Активен 353 389
7443 742 Не_активен Не_активен Активен 353 389
7446 742 Не_активен Не_активен Активен 353 389
7449 742 Не_активен Не_активен Активен 353 389
7452 742 Не_активен Не_активен Активен 353 389
7455 742 Не_активен Не_активен Активен 353 389
7458 742 Не_активен Не_активен Активен 353 389
7461 743 Активен Не_активен Не_активен 354 389
7464 743 Активен Не_активен Не_активен 354 389
7467 743 Активен Не_активен Не_активен 354 389
7470 744 Активен Не_активен Не_активен 354 390
7473 744 Активен Не_активен Не_активен 354 390
7476 744 Активен Не_активен Не_активен 354 390
7479 744 Активен Не_активен Не_активен 354 390
7482 745 Не_активен Активен Не_активен 355 390
7485 745 Не_активен Активен Не_активен 355 390
7488 745 Не_активен Активен Не_активен 355 390
7491 745 Не_активен Активен Не_активен 355 390
7494 745 Не_активен Активен Не_активен 355 390
7497 745 Не_активен Активен Не_активен 355 390
7500 747 Не_активен Активен Не_активен 355 392
7503 748 Не_активен Не_активен Активен 356 392
7506 748 Не_активен Не_активен Активен 356 392
7509 748 Не_активен Не_активен Активен 356 392
7512 748 Не_активен Не_активен Активен 356 392
7515 748 Не_активен Не_активен Активен 356 392
7518 748 Не_активен Не_активен Активен 356 392
7521 748 Не_активен Не_активен Активен 356 392
7524 749 Активен Не_активен Не_активен 357 392
7527 749 Активен Не_активен Не_активен 357 392
7530 750 Активен Не_активен Не_активен 357 393
7533 750 Активен Не_активен Не_активен 357 393
7536 750 Активен Не_активен Не_активен 357 393
7539 750 Активен Не_активен Не_активен 357 393
7542 750 Активен Не_активен Не_активен 357 393
7545 751 Не_активен Активен Не_активен 358 393
7548 751 Не_активен Активен Не_активен 358 393
7551 751 Не_активен Активен Не_активен 358 393
7554 751 Не_активен Активен Не_активен 358 393
7557 751 Не_активен Активен Не_активен 358 393
7560 753 Не_активен Активен Не_активен 358 395
7563 753 Не_активен Активен Не_активен 358 395
7566 754 Не_активен Не_активен Активен 359 395
7569 754 Не_активен Не_активен Активен 359 395
7572 754 Не_активен Не_активен Активен 359 395
7575 754 Не_активен Не_активен Активен 359 395
7578 754 Не_активен Не_активен Активен 359 395
7581 754 Не_активен Не_активен Активен 359 395
7584 754 Не_активен Не_активен Активен 359 395
7587 755 Активен Не_активен Не_активен 360 395
7590 756 Активен Не_активен Не_активен 360 396
7593 756 Активен Не_активен Не_активен 360 396
7596 756 Активен Не_активен Не_активен 360 396
7599 756 Активен Не_активен Не_активен 360 396
7602 756 Активен Не_активен Не_активен 360 396
7605 756 Активен Не_активен Не_активен 360 396
7608 757 Не_активен Активен Не_активен 361 396
7611 757 Не_активен Активен Не_активен 361 396
7614 757 Не_активен Активен Не_активен 361 396
7617 757 Не_активен Активен Не_активен 361 396
7620 759 Не_активен Активен Не_активен 361 398
7623 759 Не_активен Активен Не_активен 361 398
7626 759 Не_активен Активен Не_активен 361 398
7629 760 Не_активен Не_активен Активен 362 398
7632 760 Не_активен Не_активен Активен 362 398
7635 760 Не_активен Не_активен Активен 362 398
7638 760 Не_активен Не_активен Активен 362 398
7641 760 Не_активен Не_активен Активен 362 398
7644 760 Не_активен Не_активен Активен 362 398
7647 760 Не_активен Не_активен Активен 362 398
7650 763 Активен Не_активен Не_активен 363 400
7653 763 Активен Не_активен Не_активен 363 400
7656 763 Активен Не_активен Не_активен 363 400
7659 763 Активен Не_активен Не_активен 363 400
7662 763 Активен Не_активен Не_активен 363 400
7665 763 Активен Не_активен Не_активен 363 400
7668 763 Активен Не_активен Не_активен 363 400
