
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
2826 142 Не_активен Активен Не_активен 134 8
2829 142 Не_активен Активен Не_активен 134 8
2832 142 Не_активен Активен Не_активен 134 8
2835 142 Не_активен Активен Не_активен 134 8
2838 142 Не_активен Активен Не_активен 134 8
2841 143 Не_активен Не_активен Активен 135 8
2844 143 Не_активен Не_активен Активен 135 8
2847 143 Не_активен Не_активен Активен 135 8
2850 143 Не_активен Не_активен Активен 135 8
2853 143 Не_активен Не_активен Активен 135 8
2856 143 Не_активен Не_активен Активен 135 8
2859 143 Не_активен Не_активен Активен 135 8
2862 144 Активен Не_активен Не_активен 136 8
2865 144 Активен Не_активен Не_активен 136 8
2868 144 Активен Не_активен Не_активен 136 8
2871 144 Активен Не_активен Не_активен 136 8
2874 144 Активен Не_активен Не_активен 136 8
2877 144 Активен Не_активен Не_активен 136 8
2880 144 Активен Не_активен Не_активен 136 8
2883 145 Не_активен Активен Не_активен 137 8
2886 145 Не_активен Активен Не_активен 137 8
2889 145 Не_активен Активен Не_активен 137 8
2892 145 Не_активен Активен Не_активен 137 8
2895 145 Не_активен Активен Не_активен 137 8
2898 145 Не_активен Активен Не_активен 137 8
2901 145 Не_активен Активен Не_активен 137 8
2904 146 Не_активен Не_активен Активен 138 8
2907 146 Не_активен Не_активен Активен 138 8
2910 146 Не_активен Не_активен Активен 138 8
2913 146 Не_активен Не_активен Активен 138 8
2916 146 Не_активен Не_активен Активен 138 8
2919 146 Не_активен Не_активен Активен 138 8
2922 146 Не_активен Не_активен Активен 138 8
2925 147 Активен Не_активен Не_активен 139 8
2928 147 Активен Не_активен Не_активен 139 8
2931 147 Активен Не_активен Не_активен 139 8
2934 147 Активен Не_активен Не_активен 139 8
2937 147 Активен Не_активен Не_активен 139 8
2940 147 Активен Не_активен Не_активен 139 8
2943 147 Активен Не_активен Не_активен 139 8
2946 148 Не_активен Активен Не_активен 140 8
2949 148 Не_активен Активен Не_активен 140 8
2952 148 Не_активен Активен Не_активен 140 8
2955 148 Не_активен Активен Не_активен 140 8
2958 148 Не_активен Активен Не_активен 140 8
2961 148 Не_активен Активен Не_активен 140 8
2964 148 Не_активен Активен Не_активен 140 8
2967 149 Не_активен Не_активен Активен 141 8
2970 149 Не_активен Не_активен Активен 141 8
2973 149 Не_активен Не_активен Активен 141 8
2976 149 Не_активен Не_активен Активен 141 8
2979 149 Не_активен Не_активен Активен 141 8
2982 149 Не_активен Не_активен Активен 141 8
2985 149 Не_активен Не_активен Активен 141 8
2988 150 Активен Не_активен Не_активен 142 8
2991 150 Активен Не_активен Не_активен 142 8
2994 150 Активен Не_активен Не_активен 142 8
2997 150 Активен Не_активен Не_активен 142 8
3000 150 Активен Не_активен Не_активен 142 8
3003 150 Активен Не_активен Не_активен 142 8
3006 150 Активен Не_активен Не_активен 142 8
3009 151 Не_активен Активен Не_активен 143 8
3012 151 Не_активен Активен Не_активен 143 8
3015 151 Не_активен Активен Не_активен 143 8
3018 151 Не_активен Активен Не_активен 143 8
3021 151 Не_активен Активен Не_активен 143 8
3024 151 Не_активен Активен Не_активен 143 8
3027 151 Не_активен Активен Не_активен 143 8
3030 152 Не_активен Не_активен Активен 144 8
3033 152 Не_активен Не_активен Активен 144 8
3036 152 Не_активен Не_активен Активен 144 8
3039 152 Не_активен Не_активен Активен 144 8
3042 152 Не_активен Не_активен Активен 144 8
3045 152 Не_активен Не_активен Активен 144 8
3048 152 Не_активен Не_активен Активен 144 8
3051 153 Активен Не_активен Не_активен 145 8
3054 153 Активен Не_активен Не_активен 145 8
3057 153 Активен Не_активен Не_активен 145 8
3060 153 Активен Не_активен Не_активен 145 8
3063 153 Активен Не_активен Не_активен 145 8
3066 153 Активен Не_активен Не_активен 145 8
3069 153 Активен Не_активен Не_активен 145 8
3072 154 Не_активен Активен Не_активен 146 8
3075 154 Не_активен Активен Не_активен 146 8
3078 154 Не_активен Активен Не_активен 146 8
3081 154 Не_активен Активен Не_активен 146 8
3084 154 Не_активен Активен Не_активен 146 8
3087 154 Не_активен Активен Не_активен 146 8
3090 154 Не_активен Активен Не_активен 146 8
3093 155 Не_активен Не_активен Активен 147 8
3096 155 Не_активен Не_активен Активен 147 8
3099 155 Не_активен Не_активен Активен 147 8
3102 155 Не_активен Не_активен Активен 147 8
3105 155 Не_активен Не_активен Активен 147 8
3108 155 Не_активен Не_активен Активен 147 8
3111 155 Не_активен Не_активен Активен 147 8
3114 156 Активен Не_активен Не_активен 148 8
3117 156 Активен Не_активен Не_активен 148 8
3120 156 Активен Не_активен Не_активен 148 8
3123 156 Активен Не_активен Не_активен 148 8
3126 156 Активен Не_активен Не_активен 148 8
3129 156 Активен Не_активен Не_активен 148 8
3132 156 Активен Не_активен Не_активен 148 8
3135 157 Не_активен Активен Не_активен 149 8
3138 157 Не_активен Активен Не_активен 149 8
3141 157 Не_активен Активен Не_активен 149 8
3144 157 Не_активен Активен Не_активен 149 8
3147 157 Не_активен Активен Не_активен 149 8
3150 157 Не_активен Активен Не_активен 149 8
3153 157 Не_активен Активен Не_активен 149 8
3156 158 Не_активен Не_активен Активен 150 8
3159 158 Не_активен Не_активен Активен 150 8
3162 158 Не_активен Не_активен Активен 150 8
3165 158 Не_активен Не_активен Активен 150 8
3168 158 Не_активен Не_активен Активен 150 8
3171 158 Не_активен Не_активен Активен 150 8
3174 158 Не_активен Не_активен Активен 150 8
3177 159 Активен Не_активен Не_активен 151 8
3180 159 Активен Не_активен Не_активен 151 8
3183 159 Активен Не_активен Не_активен 151 8
3186 159 Активен Не_активен Не_активен 151 8
3189 159 Активен Не_активен Не_активен 151 8
3192 159 Активен Не_активен Не_активен 151 8
3195 159 Активен Не_активен Не_активен 151 8
3198 160 Не_активен Активен Не_активен 152 8
3201 160 Не_активен Активен Не_активен 152 8
3204 160 Не_активен Активен Не_активен 152 8
3207 160 Не_активен Активен Не_активен 152 8
3210 160 Не_активен Активен Не_активен 152 8
3213 160 Не_активен Активен Не_активен 152 8
3216 160 Не_активен Активен Не_активен 152 8
3219 161 Не_активен Не_активен Активен 153 8
3222 161 Не_активен Не_активен Активен 153 8
3225 161 Не_активен Не_активен Активен 153 8
3228 161 Не_активен Не_активен Активен 153 8
3231 161 Не_активен Не_активен Активен 153 8
3234 161 Не_активен Не_активен Активен 153 8
3237 161 Не_активен Не_активен Активен 153 8
3240 162 Активен Не_активен Не_активен 154 8
3243 162 Активен Не_активен Не_активен 154 8
3246 162 Активен Не_активен Не_активен 154 8
3249 162 Активен Не_активен Не_активен 154 8
3252 162 Активен Не_активен Не_активен 154 8
3255 162 Активен Не_активен Не_активен 154 8
3258 162 Активен Не_активен Не_активен 154 8
3261 163 Не_активен Активен Не_активен 155 8
3264 163 Не_активен Активен Не_активен 155 8
3267 163 Не_активен Активен Не_активен 155 8
3270 163 Не_активен Активен Не_активен 155 8
3273 163 Не_активен Активен Не_активен 155 8
3276 163 Не_активен Активен Не_активен 155 8
3279 163 Не_активен Активен Не_активен 155 8
3282 164 Не_активен Не_активен Активен 156 8
3285 164 Не_активен Не_активен Активен 156 8
3288 164 Не_активен Не_активен Активен 156 8
3291 164 Не_активен Не_активен Активен 156 8
3294 164 Не_активен Не_активен Активен 156 8
3297 164 Не_активен Не_активен Активен 156 8
3300 164 Не_активен Не_активен Активен 156 8
3303 165 Активен Не_активен Не_активен 157 8
3306 165 Активен Не_активен Не_активен 157 8
3309 165 Активен Не_активен Не_активен 157 8
3312 165 Активен Не_активен Не_активен 157 8
3315 165 Активен Не_активен Не_активен 157 8
3318 165 Активен Не_активен Не_активен 157 8
3321 165 Активен Не_активен Не_активен 157 8
3324 166 Не_активен Активен Не_активен 158 8
3327 166 Не_активен Активен Не_активен 158 8
3330 166 Не_активен Активен Не_активен 158 8
3333 166 Не_активен Активен Не_активен 158 8
3336 166 Не_активен Активен Не_активен 158 8
3339 166 Не_активен Активен Не_активен 158 8
3342 166 Не_активен Активен Не_активен 158 8
3345 167 Не_активен Не_активен Активен 159 8
3348 167 Не_активен Не_активен Активен 159 8
3351 167 Не_активен Не_активен Активен 159 8
3354 167 Не_активен Не_активен Активен 159 8
3357 167 Не_активен Не_активен Активен 159 8
3360 167 Не_активен Не_активен Активен 159 8
3363 167 Не_активен Не_активен Активен 159 8
3366 168 Активен Не_активен Не_активен 160 8
3369 168 Активен Не_активен Не_активен 160 8
3372 168 Активен Не_активен Не_активен 160 8
3375 168 Активен Не_активен Не_активен 160 8
3378 168 Активен Не_активен Не_активен 160 8
3381 168 Активен Не_активен Не_активен 160 8
3384 168 Активен Не_активен Не_активен 160 8
3387 169 Не_активен Активен Не_активен 161 8
3390 169 Не_активен Активен Не_активен 161 8
3393 169 Не_активен Активен Не_активен 161 8
3396 169 Не_активен Активен Не_активен 161 8
3399 169 Не_активен Активен Не_активен 161 8
3402 169 Не_активен Активен Не_активен 161 8
3405 169 Не_активен Активен Не_активен 161 8
3408 170 Не_активен Не_активен Активен 162 8
3411 170 Не_активен Не_активен Активен 162 8
3414 170 Не_активен Не_активен Активен 162 8
3417 170 Не_активен Не_активен Активен 162 8
3420 170 Не_активен Не_активен Активен 162 8
3423 170 Не_активен Не_активен Активен 162 8
3426 170 Не_активен Не_активен Активен 162 8
3429 171 Активен Не_активен Не_активен 163 8
3432 171 Активен Не_активен Не_активен 163 8
3435 171 Активен Не_активен Не_активен 163 8
3438 171 Активен Не_активен Не_активен 163 8
3441 171 Активен Не_активен Не_активен 163 8
3444 171 Активен Не_активен Не_активен 163 8
3447 171 Активен Не_активен Не_активен 163 8
3450 172 Не_активен Активен Не_активен 164 8
3453 172 Не_активен Активен Не_активен 164 8
3456 172 Не_активен Активен Не_активен 164 8
3459 172 Не_активен Активен Не_активен 164 8
3462 172 Не_активен Активен Не_активен 164 8
3465 172 Не_активен Активен Не_активен 164 8
3468 172 Не_активен Активен Не_активен 164 8
3471 173 Не_активен Не_активен Активен 165 8
3474 173 Не_активен Не_активен Активен 165 8
3477 173 Не_активен Не_активен Активен 165 8
3480 173 Не_активен Не_активен Активен 165 8
3483 173 Не_активен Не_активен Активен 165 8
3486 173 Не_активен Не_активен Активен 165 8
3489 173 Не_активен Не_активен Активен 165 8
3492 174 Активен Не_активен Не_активен 166 8
3495 174 Активен Не_активен Не_активен 166 8
3498 174 Активен Не_активен Не_активен 166 8
3501 174 Активен Не_активен Не_активен 166 8
3504 174 Активен Не_активен Не_активен 166 8
3507 174 Активен Не_активен Не_активен 166 8
3510 174 Активен Не_активен Не_активен 166 8
3513 175 Не_активен Активен Не_активен 167 8
3516 175 Не_активен Активен Не_активен 167 8
3519 175 Не_активен Активен Не_активен 167 8
3522 175 Не_активен Активен Не_активен 167 8
3525 175 Не_активен Активен Не_активен 167 8
3528 175 Не_активен Активен Не_активен 167 8
3531 175 Не_активен Активен Не_активен 167 8
3534 176 Не_активен Не_активен Активен 168 8
3537 176 Не_активен Не_активен Активен 168 8
3540 176 Не_активен Не_активен Активен 168 8
3543 176 Не_активен Не_активен Активен 168 8
3546 176 Не_активен Не_активен Активен 168 8
3549 176 Не_активен Не_активен Активен 168 8
3552 176 Не_активен Не_активен Активен 168 8
3555 177 Активен Не_активен Не_активен 169 8
3558 177 Активен Не_активен Не_активен 169 8
3561 177 Активен Не_активен Не_активен 169 8
3564 177 Активен Не_активен Не_активен 169 8
3567 177 Активен Не_активен Не_активен 169 8
3570 177 Активен Не_активен Не_активен 169 8
3573 177 Активен Не_активен Не_активен 169 8
3576 178 Не_активен Активен Не_активен 170 8
3579 178 Не_активен Активен Не_активен 170 8
3582 178 Не_активен Активен Не_активен 170 8
3585 178 Не_активен Активен Не_активен 170 8
3588 178 Не_активен Активен Не_активен 170 8
3591 178 Не_активен Активен Не_активен 170 8
3594 178 Не_активен Активен Не_активен 170 8
3597 179 Не_активен Не_активен Активен 171 8
3600 179 Не_активен Не_активен Активен 171 8
3603 179 Не_активен Не_активен Активен 171 8
3606 179 Не_активен Не_активен Активен 171 8
3609 179 Не_активен Не_активен Активен 171 8
3612 179 Не_активен Не_активен Активен 171 8
3615 179 Не_активен Не_активен Активен 171 8
3618 180 Активен Не_активен Не_активен 172 8
3621 180 Активен Не_активен Не_активен 172 8
3624 180 Активен Не_активен Не_активен 172 8
3627 180 Активен Не_активен Не_активен 172 8
3630 180 Активен Не_активен Не_активен 172 8
3633 180 Активен Не_активен Не_активен 172 8
3636 180 Активен Не_активен Не_активен 172 8
3639 181 Не_активен Активен Не_активен 173 8
3642 181 Не_активен Активен Не_активен 173 8
3645 181 Не_активен Активен Не_активен 173 8
3648 181 Не_активен Активен Не_активен 173 8
3651 181 Не_активен Активен Не_активен 173 8
3654 181 Не_активен Активен Не_активен 173 8
3657 181 Не_активен Активен Не_активен 173 8
3660 182 Не_активен Не_активен Активен 174 8
3663 182 Не_активен Не_активен Активен 174 8
3666 182 Не_активен Не_активен Активен 174 8
3669 182 Не_активен Не_активен Активен 174 8
3672 182 Не_активен Не_активен Активен 174 8
3675 182 Не_активен Не_активен Активен 174 8
3678 182 Не_активен Не_активен Активен 174 8
3681 183 Активен Не_активен Не_активен 175 8
3684 183 Активен Не_активен Не_активен 175 8
3687 183 Активен Не_активен Не_активен 175 8
3690 183 Активен Не_активен Не_активен 175 8
3693 183 Активен Не_активен Не_активен 175 8
3696 183 Активен Не_активен Не_активен 175 8
3699 183 Активен Не_активен Не_активен 175 8
3702 184 Не_активен Активен Не_активен 176 8
3705 184 Не_активен Активен Не_активен 176 8
3708 184 Не_активен Активен Не_активен 176 8
3711 184 Не_активен Активен Не_активен 176 8
3714 184 Не_активен Активен Не_активен 176 8
3717 184 Не_активен Активен Не_активен 176 8
3720 184 Не_активен Активен Не_активен 176 8
3723 185 Не_активен Не_активен Активен 177 8
3726 185 Не_активен Не_активен Активен 177 8
3729 185 Не_активен Не_активен Активен 177 8
3732 185 Не_активен Не_активен Активен 177 8
3735 185 Не_активен Не_активен Активен 177 8
3738 185 Не_активен Не_активен Активен 177 8
3741 185 Не_активен Не_активен Активен 177 8
3744 186 Активен Не_активен Не_активен 178 8
3747 186 Активен Не_активен Не_активен 178 8
3750 186 Активен Не_активен Не_активен 178 8
3753 186 Активен Не_активен Не_активен 178 8
3756 186 Активен Не_активен Не_активен 178 8
3759 186 Активен Не_активен Не_активен 178 8
3762 186 Активен Не_активен Не_активен 178 8
3765 187 Не_активен Активен Не_активен 179 8
3768 187 Не_активен Активен Не_активен 179 8
3771 187 Не_активен Активен Не_активен 179 8
3774 187 Не_активен Активен Не_активен 179 8
3777 187 Не_активен Активен Не_активен 179 8
3780 187 Не_активен Активен Не_активен 179 8
3783 187 Не_активен Активен Не_активен 179 8
3786 188 Не_активен Не_активен Активен 180 8
3789 188 Не_активен Не_активен Активен 180 8
3792 188 Не_активен Не_активен Активен 180 8
3795 188 Не_активен Не_активен Активен 180 8
3798 188 Не_активен Не_активен Активен 180 8
3801 188 Не_активен Не_активен Активен 180 8
3804 188 Не_активен Не_активен Активен 180 8
3807 189 Активен Не_активен Не_активен 181 8
3810 189 Активен Не_активен Не_активен 181 8
3813 189 Активен Не_активен Не_активен 181 8
3816 189 Активен Не_активен Не_активен 181 8
3819 189 Активен Не_активен Не_активен 181 8
3822 189 Активен Не_активен Не_активен 181 8
3825 189 Активен Не_активен Не_активен 181 8
3828 190 Не_активен Активен Не_активен 182 8
3831 190 Не_активен Активен Не_активен 182 8
3834 190 Не_активен Активен Не_активен 182 8
3837 190 Не_активен Активен Не_активен 182 8
3840 190 Не_активен Активен Не_активен 182 8
3843 190 Не_активен Активен Не_активен 182 8
3846 190 Не_активен Активен Не_активен 182 8
3849 191 Не_активен Не_активен Активен 183 8
3852 191 Не_активен Не_активен Активен 183 8
3855 191 Не_активен Не_активен Активен 183 8
3858 191 Не_активен Не_активен Активен 183 8
3861 191 Не_активен Не_активен Активен 183 8
3864 191 Не_активен Не_активен Активен 183 8
3867 191 Не_активен Не_активен Активен 183 8
3870 192 Активен Не_активен Не_активен 184 8
3873 192 Активен Не_активен Не_активен 184 8
3876 192 Активен Не_активен Не_активен 184 8
3879 192 Активен Не_активен Не_активен 184 8
3882 192 Активен Не_активен Не_активен 184 8
3885 192 Активен Не_активен Не_активен 184 8
3888 192 Активен Не_активен Не_активен 184 8
3891 193 Не_активен Активен Не_активен 185 8
3894 193 Не_активен Активен Не_активен 185 8
3897 193 Не_активен Активен Не_активен 185 8
3900 193 Не_активен Активен Не_активен 185 8
3903 193 Не_активен Активен Не_активен 185 8
3906 193 Не_активен Активен Не_активен 185 8
3909 193 Не_активен Активен Не_активен 185 8
3912 194 Не_активен Не_активен Активен 186 8
3915 194 Не_активен Не_активен Активен 186 8
3918 194 Не_активен Не_активен Активен 186 8
3921 194 Не_активен Не_активен Активен 186 8
3924 194 Не_активен Не_активен Активен 186 8
3927 194 Не_активен Не_активен Активен 186 8
3930 194 Не_активен Не_активен Активен 186 8
3933 195 Активен Не_активен Не_активен 187 8
3936 195 Активен Не_активен Не_активен 187 8
3939 195 Активен Не_активен Не_активен 187 8
3942 195 Активен Не_активен Не_активен 187 8
3945 195 Активен Не_активен Не_активен 187 8
3948 195 Активен Не_активен Не_активен 187 8
3951 195 Активен Не_активен Не_активен 187 8
3954 196 Не_активен Активен Не_активен 188 8
3957 196 Не_активен Активен Не_активен 188 8
3960 196 Не_активен Активен Не_активен 188 8
3963 196 Не_активен Активен Не_активен 188 8
3966 196 Не_активен Активен Не_активен 188 8
3969 196 Не_активен Активен Не_активен 188 8
3972 196 Не_активен Активен Не_активен 188 8
3975 197 Не_активен Не_активен Активен 189 8
3978 197 Не_активен Не_активен Активен 189 8
3981 197 Не_активен Не_активен Активен 189 8
3984 197 Не_активен Не_активен Активен 189 8
3987 197 Не_активен Не_активен Активен 189 8
3990 197 Не_активен Не_активен Активен 189 8
3993 197 Не_активен Не_активен Активен 189 8
3996 198 Активен Не_активен Не_активен 190 8
3999 198 Активен Не_активен Не_активен 190 8
4002 198 Активен Не_активен Не_активен 190 8
4005 198 Активен Не_активен Не_активен 190 8
4008 198 Активен Не_активен Не_активен 190 8
4011 198 Активен Не_активен Не_активен 190 8
4014 198 Активен Не_активен Не_активен 190 8
4017 199 Не_активен Активен Не_активен 191 8
4020 199 Не_активен Активен Не_активен 191 8
4023 199 Не_активен Активен Не_активен 191 8
4026 199 Не_активен Активен Не_активен 191 8
4029 199 Не_активен Активен Не_активен 191 8
4032 199 Не_активен Активен Не_активен 191 8
4035 199 Не_активен Активен Не_активен 191 8
4038 200 Не_активен Не_активен Активен 192 8
4041 200 Не_активен Не_активен Активен 192 8
4044 200 Не_активен Не_активен Активен 192 8
4047 200 Не_активен Не_активен Активен 192 8
4050 200 Не_активен Не_активен Активен 192 8
4053 200 Не_активен Не_активен Активен 192 8
4056 200 Не_активен Не_активен Активен 192 8
4059 201 Активен Не_активен Не_активен 193 8
4062 201 Активен Не_активен Не_активен 193 8
4065 201 Активен Не_активен Не_активен 193 8
4068 201 Активен Не_активен Не_активен 193 8
4071 201 Активен Не_активен Не_активен 193 8
4074 201 Активен Не_активен Не_активен 193 8
4077 201 Активен Не_активен Не_активен 193 8
4080 202 Не_активен Активен Не_активен 194 8
4083 202 Не_активен Активен Не_активен 194 8
4086 202 Не_активен Активен Не_активен 194 8
4089 202 Не_активен Активен Не_активен 194 8
4092 202 Не_активен Активен Не_активен 194 8
4095 202 Не_активен Активен Не_активен 194 8
4098 202 Не_активен Активен Не_активен 194 8
4101 203 Не_активен Не_активен Активен 195 8
4104 203 Не_активен Не_активен Активен 195 8
4107 203 Не_активен Не_активен Активен 195 8
4110 203 Не_активен Не_активен Активен 195 8
4113 203 Не_активен Не_активен Активен 195 8
4116 203 Не_активен Не_активен Активен 195 8
4119 203 Не_активен Не_активен Активен 195 8
4122 204 Активен Не_активен Не_активен 196 8
4125 204 Активен Не_активен Не_активен 196 8
4128 204 Активен Не_активен Не_активен 196 8
4131 204 Активен Не_активен Не_активен 196 8
4134 204 Активен Не_активен Не_активен 196 8
4137 204 Активен Не_активен Не_активен 196 8
4140 204 Активен Не_активен Не_активен 196 8
4143 205 Не_активен Активен Не_активен 197 8
4146 205 Не_активен Активен Не_активен 197 8
4149 205 Не_активен Активен Не_активен 197 8
4152 205 Не_активен Активен Не_активен 197 8
4155 205 Не_активен Активен Не_активен 197 8
4158 205 Не_активен Активен Не_активен 197 8
4161 205 Не_активен Активен Не_активен 197 8
4164 206 Не_активен Не_активен Активен 198 8
4167 206 Не_активен Не_активен Активен 198 8
4170 206 Не_активен Не_активен Активен 198 8
4173 206 Не_активен Не_активен Активен 198 8
4176 206 Не_активен Не_активен Активен 198 8
4179 206 Не_активен Не_активен Активен 198 8
4182 206 Не_активен Не_активен Активен 198 8
4185 207 Активен Не_активен Не_активен 199 8
4188 207 Активен Не_активен Не_активен 199 8
4191 207 Активен Не_активен Не_активен 199 8
4194 207 Активен Не_активен Не_активен 199 8
4197 207 Активен Не_активен Не_активен 199 8
4200 207 Активен Не_активен Не_активен 199 8
4203 207 Активен Не_активен Не_активен 199 8
4206 208 Не_активен Активен Не_активен 200 8
4209 208 Не_активен Активен Не_активен 200 8
4212 208 Не_активен Активен Не_активен 200 8
4215 208 Не_активен Активен Не_активен 200 8
4218 208 Не_активен Активен Не_активен 200 8
4221 208 Не_активен Активен Не_активен 200 8
4224 208 Не_активен Активен Не_активен 200 8
4227 209 Не_активен Не_активен Активен 201 8
4230 209 Не_активен Не_активен Активен 201 8
4233 209 Не_активен Не_активен Активен 201 8
4236 209 Не_активен Не_активен Активен 201 8
4239 209 Не_активен Не_активен Активен 201 8
4242 209 Не_активен Не_активен Активен 201 8
4245 209 Не_активен Не_активен Активен 201 8
4248 210 Активен Не_активен Не_активен 202 8
4251 210 Активен Не_активен Не_активен 202 8
4254 210 Активен Не_активен Не_активен 202 8
4257 210 Активен Не_активен Не_активен 202 8
4260 210 Активен Не_активен Не_активен 202 8
4263 210 Активен Не_активен Не_активен 202 8
4266 210 Активен Не_активен Не_активен 202 8
4269 211 Не_активен Активен Не_активен 203 8
4272 211 Не_активен Активен Не_активен 203 8
4275 211 Не_активен Активен Не_активен 203 8
4278 211 Не_активен Активен Не_активен 203 8
4281 211 Не_активен Активен Не_активен 203 8
4284 211 Не_активен Активен Не_активен 203 8
4287 211 Не_активен Активен Не_активен 203 8
4290 212 Не_активен Не_активен Активен 204 8
4293 212 Не_активен Не_активен Активен 204 8
4296 212 Не_активен Не_активен Активен 204 8
4299 212 Не_активен Не_активен Активен 204 8
4302 212 Не_активен Не_активен Активен 204 8
4305 212 Не_активен Не_активен Активен 204 8
4308 212 Не_активен Не_активен Активен 204 8
4311 213 Активен Не_активен Не_активен 205 8
4314 213 Активен Не_активен Не_активен 205 8
4317 213 Активен Не_активен Не_активен 205 8
4320 213 Активен Не_активен Не_активен 205 8
4323 213 Активен Не_активен Не_активен 205 8
4326 213 Активен Не_активен Не_активен 205 8
4329 213 Активен Не_активен Не_активен 205 8
4332 214 Не_активен Активен Не_активен 206 8
4335 214 Не_активен Активен Не_активен 206 8
4338 214 Не_активен Активен Не_активен 206 8
4341 214 Не_активен Активен Не_активен 206 8
4344 214 Не_активен Активен Не_активен 206 8
4347 214 Не_активен Активен Не_активен 206 8
4350 214 Не_активен Активен Не_активен 206 8
4353 215 Не_активен Не_активен Активен 207 8
4356 215 Не_активен Не_активен Активен 207 8
4359 215 Не_активен Не_активен Активен 207 8
4362 215 Не_активен Не_активен Активен 207 8
4365 215 Не_активен Не_активен Активен 207 8
4368 215 Не_активен Не_активен Активен 207 8
4371 215 Не_активен Не_активен Активен 207 8
4374 216 Активен Не_активен Не_активен 208 8
4377 216 Активен Не_активен Не_активен 208 8
4380 216 Активен Не_активен Не_активен 208 8
4383 216 Активен Не_активен Не_активен 208 8
4386 216 Активен Не_активен Не_активен 208 8
4389 216 Активен Не_активен Не_активен 208 8
4392 216 Активен Не_активен Не_активен 208 8
4395 217 Не_активен Активен Не_активен 209 8
4398 217 Не_активен Активен Не_активен 209 8
4401 217 Не_активен Активен Не_активен 209 8
4404 217 Не_активен Активен Не_активен 209 8
4407 217 Не_активен Активен Не_активен 209 8
4410 217 Не_активен Активен Не_активен 209 8
4413 217 Не_активен Активен Не_активен 209 8
4416 218 Не_активен Не_активен Активен 210 8
4419 218 Не_активен Не_активен Активен 210 8
4422 218 Не_активен Не_активен Активен 210 8
4425 218 Не_активен Не_активен Активен 210 8
4428 218 Не_активен Не_активен Активен 210 8
4431 218 Не_активен Не_активен Активен 210 8
4434 218 Не_активен Не_активен Активен 210 8
4437 219 Активен Не_активен Не_активен 211 8
4440 219 Активен Не_активен Не_активен 211 8
4443 219 Активен Не_активен Не_активен 211 8
4446 219 Активен Не_активен Не_активен 211 8
4449 219 Активен Не_активен Не_активен 211 8
4452 219 Активен Не_активен Не_активен 211 8
4455 219 Активен Не_активен Не_активен 211 8
4458 220 Не_активен Активен Не_активен 212 8
4461 220 Не_активен Активен Не_активен 212 8
4464 220 Не_активен Активен Не_активен 212 8
4467 220 Не_активен Активен Не_активен 212 8
4470 220 Не_активен Активен Не_активен 212 8
4473 220 Не_активен Активен Не_активен 212 8
4476 220 Не_активен Активен Не_активен 212 8
4479 221 Не_активен Не_активен Активен 213 8
4482 221 Не_активен Не_активен Активен 213 8
4485 221 Не_активен Не_активен Активен 213 8
4488 221 Не_активен Не_активен Активен 213 8
4491 221 Не_активен Не_активен Активен 213 8
4494 221 Не_активен Не_активен Активен 213 8
4497 221 Не_активен Не_активен Активен 213 8
4500 222 Активен Не_активен Не_активен 214 8
4503 222 Активен Не_активен Не_активен 214 8
4506 222 Активен Не_активен Не_активен 214 8
4509 222 Активен Не_активен Не_активен 214 8
4512 222 Активен Не_активен Не_активен 214 8
4515 222 Активен Не_активен Не_активен 214 8
4518 222 Активен Не_активен Не_активен 214 8
4521 223 Не_активен Активен Не_активен 215 8
4524 223 Не_активен Активен Не_активен 215 8
4527 223 Не_активен Активен Не_активен 215 8
4530 223 Не_активен Активен Не_активен 215 8
4533 223 Не_активен Активен Не_активен 215 8
4536 223 Не_активен Активен Не_активен 215 8
4539 223 Не_активен Активен Не_активен 215 8
4542 224 Не_активен Не_активен Активен 216 8
4545 224 Не_активен Не_активен Активен 216 8
4548 224 Не_активен Не_активен Активен 216 8
4551 224 Не_активен Не_активен Активен 216 8
4554 224 Не_активен Не_активен Активен 216 8
4557 224 Не_активен Не_активен Активен 216 8
4560 224 Не_активен Не_активен Активен 216 8
4563 225 Активен Не_активен Не_активен 217 8
4566 225 Активен Не_активен Не_активен 217 8
4569 225 Активен Не_активен Не_активен 217 8
4572 225 Активен Не_активен Не_активен 217 8
4575 225 Активен Не_активен Не_активен 217 8
4578 225 Активен Не_активен Не_активен 217 8
4581 225 Активен Не_активен Не_активен 217 8
4584 226 Не_активен Активен Не_активен 218 8
4587 226 Не_активен Активен Не_активен 218 8
4590 226 Не_активен Активен Не_активен 218 8
4593 226 Не_активен Активен Не_активен 218 8
4596 226 Не_активен Активен Не_активен 218 8
4599 226 Не_активен Активен Не_активен 218 8
4602 226 Не_активен Активен Не_активен 218 8
4605 227 Не_активен Не_активен Активен 219 8
4608 227 Не_активен Не_активен Активен 219 8
4611 227 Не_активен Не_активен Активен 219 8
4614 227 Не_активен Не_активен Активен 219 8
4617 227 Не_активен Не_активен Активен 219 8
4620 227 Не_активен Не_активен Активен 219 8
4623 227 Не_активен Не_активен Активен 219 8
4626 228 Активен Не_активен Не_активен 220 8
4629 228 Активен Не_активен Не_активен 220 8
4632 228 Активен Не_активен Не_активен 220 8
4635 228 Активен Не_активен Не_активен 220 8
4638 228 Активен Не_активен Не_активен 220 8
