
Время,с. Число_поставленных_задач Состояние_первого_терминала Состояние_второго_терминала Состояние_третьего_терминала Количество_решенных_задач Количество_задач_в_очереди
27393 2737 Не_активен Активен Не_активен 1303 1434
27396 2737 Не_активен Активен Не_активен 1303 1434
27399 2737 Не_активен Активен Не_активен 1303 1434
27402 2737 Не_активен Активен Не_активен 1303 1434
27405 2737 Не_активен Активен Не_активен 1303 1434
27408 2737 Не_активен Активен Не_активен 1303 1434
27411 2738 Не_активен Не_активен Активен 1304 1434
27414 2738 Не_активен Не_активен Активен 1304 1434
27417 2738 Не_активен Не_активен Активен 1304 1434
27420 2739 Не_активен Не_активен Активен 1304 1435
27423 2739 Не_активен Не_активен Активен 1304 1435
27426 2739 Не_активен Не_активен Активен 1304 1435
27429 2739 Не_активен Не_активен Активен 1304 1435
27432 2740 Активен Не_активен Не_активен 1305 1435
27435 2740 Активен Не_активен Не_активен 1305 1435
27438 2740 Активен Не_активен Не_активен 1305 1435
27441 2740 Активен Не_активен Не_активен 1305 1435
27444 2740 Активен Не_активен Не_активен 1305 1435
27447 2740 Активен Не_активен Не_активен 1305 1435
27450 2742 Активен Не_активен Не_активен 1305 1437
27453 2743 Не_активен Активен Не_активен 1306 1437
27456 2743 Не_активен Активен Не_активен 1306 1437
27459 2743 Не_активен Активен Не_активен 1306 1437
27462 2743 Не_активен Активен Не_активен 1306 1437
27465 2743 Не_активен Активен Не_активен 1306 1437
27468 2743 Не_активен Активен Не_активен 1306 1437
27471 2743 Не_активен Активен Не_активен 1306 1437
27474 2744 Не_активен Не_активен Активен 1307 1437
27477 2744 Не_активен Не_активен Активен 1307 1437
27480 2745 Не_активен Не_активен Активен 1307 1438
27483 2745 Не_активен Не_активен Активен 1307 1438
27486 2745 Не_активен Не_активен Активен 1307 1438
27489 2745 Не_активен Не_активен Активен 1307 1438
27492 2745 Не_активен Не_активен Активен 1307 1438
27495 2746 Активен Не_активен Не_активен 1308 1438
27498 2746 Активен Не_активен Не_активен 1308 1438
27501 2746 Активен Не_активен Не_активен 1308 1438
27504 2746 Активен Не_активен Не_активен 1308 1438
27507 2746 Активен Не_активен Не_активен 1308 1438
27510 2748 Активен Не_активен Не_активен 1308 1440
27513 2748 Активен Не_активен Не_активен 1308 1440
27516 2749 Не_активен Активен Не_активен 1309 1440
27519 2749 Не_активен Активен Не_активен 1309 1440
27522 2749 Не_активен Активен Не_активен 1309 1440
27525 2749 Не_активен Активен Не_активен 1309 1440
27528 2749 Не_активен Активен Не_активен 1309 1440
27531 2749 Не_активен Активен Не_активен 1309 1440
27534 2749 Не_активен Активен Не_активен 1309 1440
27537 2750 Не_активен Не_активен Активен 1310 1440
27540 2751 Не_активен Не_активен Активен 1310 1441
27543 2751 Не_активен Не_активен Активен 1310 1441
27546 2751 Не_активен Не_активен Активен 1310 1441
27549 2751 Не_активен Не_активен Активен 1310 1441
27552 2751 Не_активен Не_активен Активен 1310 1441
27555 2751 Не_активен Не_активен Активен 1310 1441
27558 2752 Активен Не_активен Не_активен 1311 1441
27561 2752 Активен Не_активен Не_активен 1311 1441
27564 2752 Активен Не_активен Не_активен 1311 1441
27567 2752 Активен Не_активен Не_активен 1311 1441
27570 2754 Активен Не_активен Не_активен 1311 1443
27573 2754 Активен Не_активен Не_активен 1311 1443
27576 2754 Активен Не_активен Не_активен 1311 1443
27579 2755 Не_активен Активен Не_активен 1312 1443
27582 2755 Не_активен Активен Не_активен 1312 1443
27585 2755 Не_активен Активен Не_активен 1312 1443
27588 2755 Не_активен Активен Не_активен 1312 1443
27591 2755 Не_активен Активен Не_активен 1312 1443
27594 2755 Не_активен Активен Не_активен 1312 1443
27597 2755 Не_активен Активен Не_активен 1312 1443
27600 2758 Не_активен Не_активен Активен 1313 1445
27603 2758 Не_активен Не_активен Активен 1313 1445
27606 2758 Не_активен Не_активен Активен 1313 1445
27609 2758 Не_активен Не_активен Активен 1313 1445
27612 2758 Не_активен Не_активен Активен 1313 1445
27615 2758 Не_активен Не_активен Активен 1313 1445
27618 2758 Не_активен Не_активен Активен 1313 1445
27621 2759 Активен Не_активен Не_активен 1314 1445
27624 2759 Активен Не_активен Не_активен 1314 1445
27627 2759 Активен Не_активен Не_активен 1314 1445
27630 2760 Активен Не_активен Не_активен 1314 1446
27633 2760 Активен Не_активен Не_активен 1314 1446
27636 2760 Активен Не_активен Не_активен 1314 1446
27639 2760 Активен Не_активен Не_активен 1314 1446
27642 2761 Не_активен Активен Не_активен 1315 1446
27645 2761 Не_активен Активен Не_активен 1315 1446
27648 2761 Не_активен Активен Не_активен 1315 1446
27651 2761 Не_активен Активен Не_активен 1315 1446
27654 2761 Не_активен Активен Не_активен 1315 1446
27657 2761 Не_активен Активен Не_активен 1315 1446
27660 2763 Не_активен Активен Не_активен 1315 1448
27663 2764 Не_активен Не_активен Активен 1316 1448
27666 2764 Не_активен Не_активен Активен 1316 1448
27669 2764 Не_активен Не_активен Активен 1316 1448
27672 2764 Не_активен Не_активен Активен 1316 1448
27675 2764 Не_активен Не_активен Активен 1316 1448
27678 2764 Не_активен Не_активен Активен 1316 1448
27681 2764 Не_активен Не_активен Активен 1316 1448
27684 2765 Активен Не_активен Не_активен 1317 1448
27687 2765 Активен Не_активен Не_активен 1317 1448
27690 2766 Активен Не_активен Не_активен 1317 1449
27693 2766 Активен Не_активен Не_активен 1317 1449
27696 2766 Активен Не_активен Не_активен 1317 1449
27699 2766 Активен Не_активен Не_активен 1317 1449
27702 2766 Активен Не_активен Не_активен 1317 1449
27705 2767 Не_активен Активен Не_активен 1318 1449
27708 2767 Не_активен Активен Не_активен 1318 1449
27711 2767 Не_активен Активен Не_активен 1318 1449
27714 2767 Не_активен Активен Не_активен 1318 1449
27717 2767 Не_активен Активен Не_активен 1318 1449
27720 2769 Не_активен Активен Не_активен 1318 1451
27723 2769 Не_активен Активен Не_активен 1318 1451
27726 2770 Не_активен Не_активен Активен 1319 1451
27729 2770 Не_активен Не_активен Активен 1319 1451
27732 2770 Не_активен Не_активен Активен 1319 1451
27735 2770 Не_активен Не_активен Активен 1319 1451
27738 2770 Не_активен Не_активен Активен 1319 1451
27741 2770 Не_активен Не_активен Активен 1319 1451
27744 2770 Не_активен Не_активен Активен 1319 1451
27747 2771 Активен Не_активен Не_активен 1320 1451
27750 2772 Активен Не_активен Не_активен 1320 1452
27753 2772 Активен Не_активен Не_активен 1320 1452
27756 2772 Активен Не_активен Не_активен 1320 1452
27759 2772 Активен Не_активен Не_активен 1320 1452
27762 2772 Активен Не_активен Не_активен 1320 1452
27765 2772 Активен Не_активен Не_активен 1320 1452
27768 2773 Не_активен Активен Не_активен 1321 1452
27771 2773 Не_активен Активен Не_активен 1321 1452
27774 2773 Не_активен Активен Не_активен 1321 1452
27777 2773 Не_активен Активен Не_активен 1321 1452
27780 2775 Не_активен Активен Не_активен 1321 1454
27783 2775 Не_активен Активен Не_активен 1321 1454
27786 2775 Не_активен Активен Не_активен 1321 1454
27789 2776 Не_активен Не_активен Активен 1322 1454
27792 2776 Не_активен Не_активен Активен 1322 1454
27795 2776 Не_активен Не_активен Активен 1322 1454
27798 2776 Не_активен Не_активен Активен 1322 1454
27801 2776 Не_активен Не_активен Активен 1322 1454
27804 2776 Не_активен Не_активен Активен 1322 1454
27807 2776 Не_активен Не_активен Активен 1322 1454
27810 2779 Активен Не_активен Не_активен 1323 1456
27813 2779 Активен Не_активен Не_активен 1323 1456
27816 2779 Активен Не_активен Не_активен 1323 1456
27819 2779 Активен Не_активен Не_активен 1323 1456
27822 2779 Активен Не_активен Не_активен 1323 1456
27825 2779 Активен Не_активен Не_активен 1323 1456
27828 2779 Активен Не_активен Не_активен 1323 1456
27831 2780 Не_активен Активен Не_активен 1324 1456
27834 2780 Не_активен Активен Не_активен 1324 1456
27837 2780 Не_активен Активен Не_активен 1324 1456
27840 2781 Не_активен Активен Не_активен 1324 1457
27843 2781 Не_активен Активен Не_активен 1324 1457
27846 2781 Не_активен Активен Не_активен 1324 1457
27849 2781 Не_активен Активен Не_активен 1324 1457
27852 2782 Не_активен Не_активен Активен 1325 1457
27855 2782 Не_активен Не_активен Активен 1325 1457
27858 2782 Не_активен Не_активен Активен 1325 1457
27861 2782 Не_активен Не_активен Активен 1325 1457
27864 2782 Не_активен Не_активен Активен 1325 1457
27867 2782 Не_активен Не_активен Активен 1325 1457
27870 2784 Не_активен Не_активен Активен 1325 1459
27873 2785 Активен Не_активен Не_активен 1326 1459
27876 2785 Активен Не_активен Не_активен 1326 1459
27879 2785 Активен Не_активен Не_активен 1326 1459
27882 2785 Активен Не_активен Не_активен 1326 1459
27885 2785 Активен Не_активен Не_активен 1326 1459
27888 2785 Активен Не_активен Не_активен 1326 1459
27891 2785 Активен Не_активен Не_активен 1326 1459
27894 2786 Не_активен Активен Не_активен 1327 1459
27897 2786 Не_активен Активен Не_активен 1327 1459
27900 2787 Не_активен Активен Не_активен 1327 1460
27903 2787 Не_активен Активен Не_активен 1327 1460
27906 2787 Не_активен Активен Не_активен 1327 1460
27909 2787 Не_активен Активен Не_активен 1327 1460
27912 2787 Не_активен Активен Не_активен 1327 1460
27915 2788 Не_активен Не_активен Активен 1328 1460
27918 2788 Не_активен Не_активен Активен 1328 1460
27921 2788 Не_активен Не_активен Активен 1328 1460
27924 2788 Не_активен Не_активен Активен 1328 1460
27927 2788 Не_активен Не_активен Активен 1328 1460
27930 2790 Не_активен Не_активен Активен 1328 1462
27933 2790 Не_активен Не_активен Активен 1328 1462
27936 2791 Активен Не_активен Не_активен 1329 1462
27939 2791 Активен Не_активен Не_активен 1329 1462
27942 2791 Активен Не_активен Не_активен 1329 1462
27945 2791 Активен Не_активен Не_активен 1329 1462
27948 2791 Активен Не_активен Не_активен 1329 1462
27951 2791 Активен Не_активен Не_активен 1329 1462
27954 2791 Активен Не_активен Не_активен 1329 1462
27957 2792 Не_активен Активен Не_активен 1330 1462
27960 2793 Не_активен Активен Не_активен 1330 1463
27963 2793 Не_активен Активен Не_активен 1330 1463
27966 2793 Не_активен Активен Не_активен 1330 1463
27969 2793 Не_активен Активен Не_активен 1330 1463
27972 2793 Не_активен Активен Не_активен 1330 1463
27975 2793 Не_активен Активен Не_активен 1330 1463
27978 2794 Не_активен Не_активен Активен 1331 1463
27981 2794 Не_активен Не_активен Активен 1331 1463
27984 2794 Не_активен Не_активен Активен 1331 1463
27987 2794 Не_активен Не_активен Активен 1331 1463
27990 2796 Не_активен Не_активен Активен 1331 1465
27993 2796 Не_активен Не_активен Активен 1331 1465
27996 2796 Не_активен Не_активен Активен 1331 1465
27999 2797 Активен Не_активен Не_активен 1332 1465
28002 2797 Активен Не_активен Не_активен 1332 1465
28005 2797 Активен Не_активен Не_активен 1332 1465
28008 2797 Активен Не_активен Не_активен 1332 1465
28011 2797 Активен Не_активен Не_активен 1332 1465
28014 2797 Активен Не_активен Не_активен 1332 1465
28017 2797 Активен Не_активен Не_активен 1332 1465
28020 2800 Не_активен Активен Не_активен 1333 1467
28023 2800 Не_активен Активен Не_активен 1333 1467
28026 2800 Не_активен Активен Не_активен 1333 1467
28029 2800 Не_активен Активен Не_активен 1333 1467
28032 2800 Не_активен Активен Не_активен 1333 1467
28035 2800 Не_активен Активен Не_активен 1333 1467
28038 2800 Не_активен Активен Не_активен 1333 1467
28041 2801 Не_активен Не_активен Активен 1334 1467
28044 2801 Не_активен Не_активен Активен 1334 1467
28047 2801 Не_активен Не_активен Активен 1334 1467
28050 2802 Не_активен Не_активен Активен 1334 1468
28053 2802 Не_активен Не_активен Активен 1334 1468
28056 2802 Не_активен Не_активен Активен 1334 1468
28059 2802 Не_активен Не_активен Активен 1334 1468
28062 2803 Активен Не_активен Не_активен 1335 1468
28065 2803 Активен Не_активен Не_активен 1335 1468
28068 2803 Активен Не_активен Не_активен 1335 1468
28071 2803 Активен Не_активен Не_активен 1335 1468
28074 2803 Активен Не_активен Не_активен 1335 1468
28077 2803 Активен Не_активен Не_активен 1335 1468
28080 2805 Активен Не_активен Не_активен 1335 1470
28083 2806 Не_активен Активен Не_активен 1336 1470
28086 2806 Не_активен Активен Не_активен 1336 1470
28089 2806 Не_активен Активен Не_активен 1336 1470
28092 2806 Не_активен Активен Не_активен 1336 1470
28095 2806 Не_активен Активен Не_активен 1336 1470
28098 2806 Не_активен Активен Не_активен 1336 1470
28101 2806 Не_активен Активен Не_активен 1336 1470
28104 2807 Не_активен Не_активен Активен 1337 1470
28107 2807 Не_активен Не_активен Активен 1337 1470
28110 2808 Не_активен Не_активен Активен 1337 1471
28113 2808 Не_активен Не_активен Активен 1337 1471
28116 2808 Не_активен Не_активен Активен 1337 1471
28119 2808 Не_активен Не_активен Активен 1337 1471
28122 2808 Не_активен Не_активен Активен 1337 1471
28125 2809 Активен Не_активен Не_активен 1338 1471
28128 2809 Активен Не_активен Не_активен 1338 1471
28131 2809 Активен Не_активен Не_активен 1338 1471
28134 2809 Активен Не_активен Не_активен 1338 1471
28137 2809 Активен Не_активен Не_активен 1338 1471
28140 2811 Активен Не_активен Не_активен 1338 1473
28143 2811 Активен Не_активен Не_активен 1338 1473
28146 2812 Не_активен Активен Не_активен 1339 1473
28149 2812 Не_активен Активен Не_активен 1339 1473
28152 2812 Не_активен Активен Не_активен 1339 1473
28155 2812 Не_активен Активен Не_активен 1339 1473
28158 2812 Не_активен Активен Не_активен 1339 1473
28161 2812 Не_активен Активен Не_активен 1339 1473
28164 2812 Не_активен Активен Не_активен 1339 1473
28167 2813 Не_активен Не_активен Активен 1340 1473
28170 2814 Не_активен Не_активен Активен 1340 1474
28173 2814 Не_активен Не_активен Активен 1340 1474
28176 2814 Не_активен Не_активен Активен 1340 1474
28179 2814 Не_активен Не_активен Активен 1340 1474
28182 2814 Не_активен Не_активен Активен 1340 1474
28185 2814 Не_активен Не_активен Активен 1340 1474
28188 2815 Активен Не_активен Не_активен 1341 1474
28191 2815 Активен Не_активен Не_активен 1341 1474
28194 2815 Активен Не_активен Не_активен 1341 1474
28197 2815 Активен Не_активен Не_активен 1341 1474
28200 2817 Активен Не_активен Не_активен 1341 1476
28203 2817 Активен Не_активен Не_активен 1341 1476
28206 2817 Активен Не_активен Не_активен 1341 1476
28209 2818 Не_активен Активен Не_активен 1342 1476
28212 2818 Не_активен Активен Не_активен 1342 1476
28215 2818 Не_активен Активен Не_активен 1342 1476
28218 2818 Не_активен Активен Не_активен 1342 1476
28221 2818 Не_активен Активен Не_активен 1342 1476
28224 2818 Не_активен Активен Не_активен 1342 1476
28227 2818 Не_активен Активен Не_активен 1342 1476
28230 2821 Не_активен Не_активен Активен 1343 1478
28233 2821 Не_активен Не_активен Активен 1343 1478
28236 2821 Не_активен Не_активен Активен 1343 1478
28239 2821 Не_активен Не_активен Активен 1343 1478
28242 2821 Не_активен Не_активен Активен 1343 1478
28245 2821 Не_активен Не_активен Активен 1343 1478
28248 2821 Не_активен Не_активен Активен 1343 1478
28251 2822 Активен Не_активен Не_активен 1344 1478
28254 2822 Активен Не_активен Не_активен 1344 1478
28257 2822 Активен Не_активен Не_активен 1344 1478
28260 2823 Активен Не_активен Не_активен 1344 1479
28263 2823 Активен Не_активен Не_активен 1344 1479
28266 2823 Активен Не_активен Не_активен 1344 1479
28269 2823 Активен Не_активен Не_активен 1344 1479
28272 2824 Не_активен Активен Не_активен 1345 1479
28275 2824 Не_активен Активен Не_активен 1345 1479
28278 2824 Не_активен Активен Не_активен 1345 1479
28281 2824 Не_активен Активен Не_активен 1345 1479
28284 2824 Не_активен Активен Не_активен 1345 1479
28287 2824 Не_активен Активен Не_активен 1345 1479
28290 2826 Не_активен Активен Не_активен 1345 1481
28293 2827 Не_активен Не_активен Активен 1346 1481
28296 2827 Не_активен Не_активен Активен 1346 1481
28299 2827 Не_активен Не_активен Активен 1346 1481
28302 2827 Не_активен Не_активен Активен 1346 1481
28305 2827 Не_активен Не_активен Активен 1346 1481
28308 2827 Не_активен Не_активен Активен 1346 1481
28311 2827 Не_активен Не_активен Активен 1346 1481
28314 2828 Активен Не_активен Не_активен 1347 1481
28317 2828 Активен Не_активен Не_активен 1347 1481
28320 2829 Активен Не_активен Не_активен 1347 1482
28323 2829 Активен Не_активен Не_активен 1347 1482
28326 2829 Активен Не_активен Не_активен 1347 1482
28329 2829 Активен Не_активен Не_активен 1347 1482
28332 2829 Активен Не_активен Не_активен 1347 1482
28335 2830 Не_активен Активен Не_активен 1348 1482
28338 2830 Не_активен Активен Не_активен 1348 1482
28341 2830 Не_активен Активен Не_активен 1348 1482
28344 2830 Не_активен Активен Не_активен 1348 1482
28347 2830 Не_активен Активен Не_активен 1348 1482
28350 2832 Не_активен Активен Не_активен 1348 1484
28353 2832 Не_активен Активен Не_активен 1348 1484
28356 2833 Не_активен Не_активен Активен 1349 1484
28359 2833 Не_активен Не_активен Активен 1349 1484
28362 2833 Не_активен Не_активен Активен 1349 1484
28365 2833 Не_активен Не_активен Активен 1349 1484
28368 2833 Не_активен Не_активен Активен 1349 1484
28371 2833 Не_активен Не_активен Активен 1349 1484
28374 2833 Не_активен Не_активен Активен 1349 1484
28377 2834 Активен Не_активен Не_активен 1350 1484
28380 2835 Активен Не_активен Не_активен 1350 1485
28383 2835 Активен Не_активен Не_активен 1350 1485
28386 2835 Активен Не_активен Не_активен 1350 1485
28389 2835 Активен Не_активен Не_активен 1350 1485
28392 2835 Активен Не_активен Не_активен 1350 1485
28395 2835 Активен Не_активен Не_активен 1350 1485
28398 2836 Не_активен Активен Не_активен 1351 1485
28401 2836 Не_активен Активен Не_активен 1351 1485
28404 2836 Не_активен Активен Не_активен 1351 1485
28407 2836 Не_активен Активен Не_активен 1351 1485
28410 2838 Не_активен Активен Не_активен 1351 1487
28413 2838 Не_активен Активен Не_активен 1351 1487
28416 2838 Не_активен Активен Не_активен 1351 1487
28419 2839 Не_активен Не_активен Активен 1352 1487
28422 2839 Не_активен Не_активен Активен 1352 1487
28425 2839 Не_активен Не_активен Активен 1352 1487
28428 2839 Не_активен Не_активен Активен 1352 1487
28431 2839 Не_активен Не_активен Активен 1352 1487
28434 2839 Не_активен Не_активен Активен 1352 1487
28437 2839 Не_активен Не_активен Активен 1352 1487
28440 2842 Активен Не_активен Не_активен 1353 1489
28443 2842 Активен Не_активен Не_активен 1353 1489
28446 2842 Активен Не_активен Не_активен 1353 1489
28449 2842 Активен Не_активен Не_активен 1353 1489
28452 2842 Активен Не_активен Не_активен 1353 1489
28455 2842 Активен Не_активен Не_активен 1353 1489
28458 2842 Активен Не_активен Не_активен 1353 1489
28461 2843 Не_активен Активен Не_активен 1354 1489
28464 2843 Не_активен Активен Не_активен 1354 1489
28467 2843 Не_активен Активен Не_активен 1354 1489
28470 2844 Не_активен Активен Не_активен 1354 1490
28473 2844 Не_активен Активен Не_активен 1354 1490
28476 2844 Не_активен Активен Не_активен 1354 1490
28479 2844 Не_активен Активен Не_активен 1354 1490
28482 2845 Не_активен Не_активен Активен 1355 1490
28485 2845 Не_активен Не_активен Активен 1355 1490
28488 2845 Не_активен Не_активен Активен 1355 1490
28491 2845 Не_активен Не_активен Активен 1355 1490
28494 2845 Не_активен Не_активен Активен 1355 1490
28497 2845 Не_активен Не_активен Активен 1355 1490
28500 2847 Не_активен Не_активен Активен 1355 1492
28503 2848 Активен Не_активен Не_активен 1356 1492
28506 2848 Активен Не_активен Не_активен 1356 1492
28509 2848 Активен Не_активен Не_активен 1356 1492
28512 2848 Активен Не_активен Не_активен 1356 1492
28515 2848 Активен Не_активен Не_активен 1356 1492
28518 2848 Активен Не_активен Не_активен 1356 1492
28521 2848 Активен Не_активен Не_активен 1356 1492
28524 2849 Не_активен Активен Не_активен 1357 1492
28527 2849 Не_активен Активен Не_активен 1357 1492
28530 2850 Не_активен Активен Не_активен 1357 1493
28533 2850 Не_активен Активен Не_активен 1357 1493
28536 2850 Не_активен Активен Не_активен 1357 1493
28539 2850 Не_активен Активен Не_активен 1357 1493
28542 2850 Не_активен Активен Не_активен 1357 1493
28545 2851 Не_активен Не_активен Активен 1358 1493
28548 2851 Не_активен Не_активен Активен 1358 1493
28551 2851 Не_активен Не_активен Активен 1358 1493
28554 2851 Не_активен Не_активен Активен 1358 1493
28557 2851 Не_активен Не_активен Активен 1358 1493
28560 2853 Не_активен Не_активен Активен 1358 1495
28563 2853 Не_активен Не_активен Активен 1358 1495
28566 2854 Активен Не_активен Не_активен 1359 1495
28569 2854 Активен Не_активен Не_активен 1359 1495
28572 2854 Активен Не_активен Не_активен 1359 1495
28575 2854 Активен Не_активен Не_активен 1359 1495
28578 2854 Активен Не_активен Не_активен 1359 1495
28581 2854 Активен Не_активен Не_активен 1359 1495
28584 2854 Активен Не_активен Не_активен 1359 1495
28587 2855 Не_активен Активен Не_активен 1360 1495
28590 2856 Не_активен Активен Не_активен 1360 1496
28593 2856 Не_активен Активен Не_активен 1360 1496
28596 2856 Не_активен Активен Не_активен 1360 1496
28599 2856 Не_активен Активен Не_активен 1360 1496
28602 2856 Не_активен Активен Не_активен 1360 1496
28605 2856 Не_активен Активен Не_активен 1360 1496
28608 2857 Не_активен Не_активен Активен 1361 1496
28611 2857 Не_активен Не_активен Активен 1361 1496
28614 2857 Не_активен Не_активен Активен 1361 1496
28617 2857 Не_активен Не_активен Активен 1361 1496
28620 2859 Не_активен Не_активен Активен 1361 1498
28623 2859 Не_активен Не_активен Активен 1361 1498
28626 2859 Не_активен Не_активен Активен 1361 1498
28629 2860 Активен Не_активен Не_активен 1362 1498
28632 2860 Активен Не_активен Не_активен 1362 1498
28635 2860 Активен Не_активен Не_активен 1362 1498
28638 2860 Активен Не_активен Не_активен 1362 1498
28641 2860 Активен Не_активен Не_активен 1362 1498
28644 2860 Активен Не_активен Не_активен 1362 1498
28647 2860 Активен Не_активен Не_активен 1362 1498
28650 2863 Не_активен Активен Не_активен 1363 1500
28653 2863 Не_активен Активен Не_активен 1363 1500
28656 2863 Не_активен Активен Не_активен 1363 1500
28659 2863 Не_активен Активен Не_активен 1363 1500
28662 2863 Не_активен Активен Не_активен 1363 1500
28665 2863 Не_активен Активен Не_активен 1363 1500
28668 2863 Не_активен Активен Не_активен 1363 1500
28671 2864 Не_активен Не_активен Активен 1364 1500
28674 2864 Не_активен Не_активен Активен 1364 1500
28677 2864 Не_активен Не_активен Активен 1364 1500
28680 2865 Не_активен Не_активен Активен 1364 1501
28683 2865 Не_активен Не_активен Активен 1364 1501
28686 2865 Не_активен Не_активен Активен 1364 1501
28689 2865 Не_активен Не_активен Активен 1364 1501
28692 2866 Активен Не_активен Не_активен 1365 1501
28695 2866 Активен Не_активен Не_активен 1365 1501
28698 2866 Активен Не_активен Не_активен 1365 1501
28701 2866 Активен Не_активен Не_активен 1365 1501
28704 2866 Активен Не_активен Не_активен 1365 1501
28707 2866 Активен Не_активен Не_активен 1365 1501
28710 2868 Активен Не_активен Не_активен 1365 1503
28713 2869 Не_активен Активен Не_активен 1366 1503
28716 2869 Не_активен Активен Не_активен 1366 1503
28719 2869 Не_активен Активен Не_активен 1366 1503
28722 2869 Не_активен Активен Не_активен 1366 1503
28725 2869 Не_активен Активен Не_активен 1366 1503
28728 2869 Не_активен Активен Не_активен 1366 1503
28731 2869 Не_активен Активен Не_активен 1366 1503
28734 2870 Не_активен Не_активен Активен 1367 1503
28737 2870 Не_активен Не_активен Активен 1367 1503
28740 2871 Не_активен Не_активен Активен 1367 1504
28743 2871 Не_активен Не_активен Активен 1367 1504
28746 2871 Не_активен Не_активен Активен 1367 1504
28749 2871 Не_активен Не_активен Активен 1367 1504
28752 2871 Не_активен Не_активен Активен 1367 1504
28755 2872 Активен Не_активен Не_активен 1368 1504
28758 2872 Активен Не_активен Не_активен 1368 1504
28761 2872 Активен Не_активен Не_активен 1368 1504
28764 2872 Активен Не_активен Не_активен 1368 1504
28767 2872 Активен Не_активен Не_активен 1368 1504
28770 2874 Активен Не_активен Не_активен 1368 1506
28773 2874 Активен Не_активен Не_активен 1368 1506
28776 2875 Не_активен Активен Не_активен 1369 1506
28779 2875 Не_активен Активен Не_активен 1369 1506
28782 2875 Не_активен Активен Не_активен 1369 1506
28785 2875 Не_активен Активен Не_активен 1369 1506
28788 2875 Не_активен Активен Не_активен 1369 1506
28791 2875 Не_активен Активен Не_активен 1369 1506
28794 2875 Не_активен Активен Не_активен 1369 1506
28797 2876 Не_активен Не_активен Активен 1370 1506
28800 2877 Не_активен Не_активен Активен 1370 1507
28803 2877 Не_активен Не_активен Активен 1370 1507
28806 2877 Не_активен Не_активен Активен 1370 1507
28809 2877 Не_активен Не_активен Активен 1370 1507
28812 2877 Не_активен Не_активен Активен 1370 1507
28815 2877 Не_активен Не_активен Активен 1370 1507
28818 2878 Активен Не_активен Не_активен 1371 1507
28821 2878 Активен Не_активен Не_активен 1371 1507
28824 2878 Активен Не_активен Не_активен 1371 1507
28827 2878 Активен Не_активен Не_активен 1371 1507
28830 2880 Активен Не_активен Не_активен 1371 1509
28833 2880 Активен Не_активен Не_активен 1371 1509
28836 2880 Активен Не_активен Не_активен 1371 1509
28839 2881 Не_активен Активен Не_активен 1372 1509
28842 2881 Не_активен Активен Не_активен 1372 1509
28845 2881 Не_активен Активен Не_активен 1372 1509
28848 2881 Не_активен Активен Не_активен 1372 1509
28851 2881 Не_активен Активен Не_активен 1372 1509
28854 2881 Не_активен Активен Не_активен 1372 1509
28857 2881 Не_активен Активен Не_активен 1372 1509
28860 2884 Не_активен Не_активен Активен 1373 1511
28863 2884 Не_активен Не_активен Активен 1373 1511
28866 2884 Не_активен Не_активен Активен 1373 1511
28869 2884 Не_активен Не_активен Активен 1373 1511
28872 2884 Не_активен Не_активен Активен 1373 1511
28875 2884 Не_активен Не_активен Активен 1373 1511
28878 2884 Не_активен Не_активен Активен 1373 1511
28881 2885 Активен Не_активен Не_активен 1374 1511
28884 2885 Активен Не_активен Не_активен 1374 1511
28887 2885 Активен Не_активен Не_активен 1374 1511
28890 2886 Активен Не_активен Не_активен 1374 1512
28893 2886 Активен Не_активен Не_активен 1374 1512
28896 2886 Активен Не_активен Не_активен 1374 1512
28899 2886 Активен Не_активен Не_активен 1374 1512
28902 2887 Не_активен Активен Не_активен 1375 1512
28905 2887 Не_активен Активен Не_активен 1375 1512
28908 2887 Не_активен Активен Не_активен 1375 1512
28911 2887 Не_активен Активен Не_активен 1375 1512
28914 2887 Не_активен Активен Не_активен 1375 1512
28917 2887 Не_активен Активен Не_активен 1375 1512
28920 2889 Не_активен Активен Не_активен 1375 1514
28923 2890 Не_активен Не_активен Активен 1376 1514
28926 2890 Не_активен Не_активен Активен 1376 1514
28929 2890 Не_активен Не_активен Активен 1376 1514
28932 2890 Не_активен Не_активен Активен 1376 1514
28935 2890 Не_активен Не_активен Активен 1376 1514
28938 2890 Не_активен Не_активен Активен 1376 1514
28941 2890 Не_активен Не_активен Активен 1376 1514
28944 2891 Активен Не_активен Не_активен 1377 1514
28947 2891 Активен Не_активен Не_активен 1377 1514
28950 2892 Активен Не_активен Не_активен 1377 1515
28953 2892 Активен Не_активен Не_активен 1377 1515
28956 2892 Активен Не_активен Не_активен 1377 1515
28959 2892 Активен Не_активен Не_активен 1377 1515
28962 2892 Активен Не_активен Не_активен 1377 1515
28965 2893 Не_активен Активен Не_активен 1378 1515
28968 2893 Не_активен Активен Не_активен 1378 1515
28971 2893 Не_активен Активен Не_активен 1378 1515
28974 2893 Не_активен Активен Не_активен 1378 1515
28977 2893 Не_активен Активен Не_активен 1378 1515
28980 2895 Не_активен Активен Не_активен 1378 1517
28983 2895 Не_активен Активен Не_активен 1378 1517
28986 2896 Не_активен Не_активен Активен 1379 1517
28989 2896 Не_активен Не_активен Активен 1379 1517
28992 2896 Не_активен Не_активен Активен 1379 1517
28995 2896 Не_активен Не_активен Активен 1379 1517
